customer_id,recency_days,tenure_days,freq_total,freq_30d,freq_90d,freq_180d,monetary_90d,monetary_total,aov,amount_std,unique_categories,txn_per_month,mean_inter_days,top_category,late_rate,partial_rate,promo_rate,suspicious_count,age,gender,city_tier,kyc_verified,phone_verified,device_type,referral_source,credit_limit_vnd,account_age_days,churn
ZLP006309,20,298,10,1.0,3.0,5.0,676000.0,3483000.0,348300.0,147660.3083657442,2,1.006711409395973,30.444444444444443,Chăm sóc sức khỏe,0.3,0.0,0.3,0,27.0,Female,1,1,1,iOS,Campaign,5000000,334,0
ZLP006310,6,120,5,1.0,3.0,5.0,624000.0,1097000.0,219400.0,16471.186963907614,1,1.25,28.25,Viễn thông,0.2,0.0,0.2,0,28.0,Male,1,1,1,iOS,Campaign,2000000,124,0
ZLP006311,13,208,8,1.0,3.0,7.0,828000.0,2232000.0,279000.0,69211.88997770335,2,1.1538461538461537,27.285714285714285,Điện & Nước,0.375,0.125,0.25,0,26.0,Female,3,0,1,iOS,Organic,1000000,214,0
ZLP006312,117,117,1,0.0,0.0,1.0,0.0,738000.0,738000.0,0.0,1,0.25641025641025644,117.0,Thời trang,0.0,0.0,0.0,0,35.0,Male,1,1,1,Android,Social,5000000,124,1
ZLP006313,18,240,8,1.0,3.0,5.0,647000.0,1540000.0,192500.0,40987.80306383839,1,1.0,31.142857142857142,Viễn thông,0.0,0.125,0.5,0,20.0,Male,1,1,1,Android,Unknown,1000000,244,0
ZLP006314,2,301,4,1.0,2.0,2.0,3835000.0,8443000.0,2110750.0,909631.198160368,2,0.39867109634551495,99.0,Điện tử,0.0,0.0,0.25,0,31.0,Female,1,0,1,Android,Campaign,500000,364,1
ZLP006315,4,297,12,2.0,4.0,7.0,1024000.0,2743000.0,228583.33333333334,84742.882064549,3,1.2121212121212122,26.181818181818183,Điện & Nước,0.16666666666666666,0.0,0.0,0,34.0,Male,2,1,1,Android,Unknown,2000000,364,0
ZLP006316,18,297,11,1.0,3.0,7.0,780000.0,2746000.0,249636.36363636365,122922.14831125652,2,1.1111111111111112,27.5,Điện & Nước,0.0,0.0,0.45454545454545453,0,32.0,Other,1,1,0,Android,Organic,2000000,669,0
ZLP006317,51,151,2,0.0,1.0,2.0,2903000.0,5028000.0,2514000.0,550129.0757631339,2,0.3973509933774835,99.0,Thực phẩm & Ăn uống,0.0,0.5,0.0,0,41.0,Female,2,1,1,iOS,Organic,3000000,154,1
ZLP006319,14,149,6,1.0,3.0,6.0,656000.0,1503000.0,250500.0,47018.0816282417,2,1.2080536912751678,26.6,Viễn thông,0.16666666666666666,0.0,0.0,0,33.0,Male,1,1,1,iOS,Campaign,2000000,154,0
ZLP006320,190,301,3,0.0,0.0,0.0,0.0,7107000.0,2369000.0,40926.76385936225,1,0.29900332225913623,55.0,Điện tử,0.3333333333333333,0.0,0.3333333333333333,0,27.0,Female,2,1,1,iOS,Referral,1000000,484,1
ZLP006322,2,300,10,1.0,3.0,6.0,708000.0,3005000.0,300500.0,97099.31914167975,3,1.0,32.44444444444444,Chăm sóc sức khỏe,0.3,0.0,0.4,0,27.0,Female,2,1,1,Android,Organic,1000000,574,0
ZLP006324,235,303,3,0.0,0.0,0.0,0.0,780000.0,260000.0,39344.631145812,2,0.297029702970297,33.5,Giải trí,0.0,0.0,0.0,0,35.0,Female,2,1,1,Android,Organic,3000000,304,1
ZLP006325,18,301,11,1.0,3.0,6.0,806000.0,2670000.0,242727.27272727274,96516.41405387055,3,1.0963455149501662,27.8,Điện & Nước,0.2727272727272727,0.0,0.18181818181818182,0,25.0,Male,1,1,1,Android,Unknown,5000000,304,0
ZLP006327,24,212,7,1.0,3.0,5.0,795000.0,1788000.0,255428.57142857142,144644.2269188521,1,0.9905660377358491,30.833333333333332,Chăm sóc sức khỏe,0.0,0.14285714285714285,0.14285714285714285,0,24.0,Female,2,1,1,Android,Social,2000000,214,0
ZLP006328,16,303,10,1.0,2.0,6.0,706000.0,2914000.0,291400.0,146404.46259136594,3,0.9900990099009901,31.555555555555557,Chăm sóc sức khỏe,0.0,0.0,0.4,1,31.0,Male,1,1,1,iOS,Unknown,2000000,394,0
ZLP006329,21,298,8,1.0,2.0,5.0,549000.0,2235000.0,279375.0,161281.4199731991,3,0.8053691275167785,39.142857142857146,Chăm sóc sức khỏe,0.125,0.0,0.375,0,36.0,Female,2,1,1,Android,Organic,2000000,364,0
ZLP006330,2,297,12,1.0,4.0,7.0,1577000.0,4640000.0,386666.6666666667,131141.37640752672,3,1.2121212121212122,26.272727272727273,Chăm sóc sức khỏe,0.08333333333333333,0.0,0.0,0,28.0,Male,3,1,1,Android,Referral,3000000,334,0
ZLP006332,48,301,5,0.0,1.0,3.0,674000.0,4258000.0,851600.0,199035.92640525982,3,0.4983388704318937,63.0,Du lịch & Vận chuyển,0.2,0.0,0.2,0,19.0,Female,2,1,1,iOS,Campaign,5000000,334,0
ZLP006333,157,179,2,0.0,0.0,2.0,0.0,231000.0,115500.0,149199.53083036153,1,0.33519553072625696,22.0,Thực phẩm & Ăn uống,0.5,0.0,0.0,0,25.0,Male,2,1,1,iOS,Campaign,3000000,184,1
ZLP006334,190,302,4,0.0,0.0,0.0,0.0,2477000.0,619250.0,319159.704014568,1,0.3973509933774835,37.333333333333336,Du lịch & Vận chuyển,0.0,0.0,0.25,0,26.0,Male,1,1,1,Android,Referral,1000000,364,1
ZLP006335,19,119,6,1.0,5.0,6.0,738000.0,1038000.0,173000.0,100472.88191347952,2,1.5126050420168067,19.4,Thực phẩm & Ăn uống,0.0,0.0,0.3333333333333333,0,27.0,Female,3,1,1,Android,Referral,3000000,124,0
ZLP006336,60,298,3,0.0,1.0,1.0,2780000.0,6317000.0,2105666.6666666665,585007.9771535884,1,0.30201342281879195,119.0,Điện tử,0.0,0.0,0.3333333333333333,0,28.0,Male,1,1,1,Android,Organic,3000000,304,0
ZLP006337,45,299,4,0.0,1.0,3.0,1891000.0,11308100.000000006,2827025.0000000014,630651.727051734,1,0.4013377926421405,84.33333333333333,Điện tử,0.25,0.0,0.0,0,32.0,Male,3,1,1,iOS,Social,3000000,334,1
ZLP006339,12,178,3,1.0,1.0,3.0,2741000.0,8311550.000000003,2770516.6666666674,419055.36726467847,1,0.5056179775280899,82.5,Điện tử,0.3333333333333333,0.0,0.0,0,28.0,Male,2,1,1,Android,Campaign,2000000,184,0
ZLP006340,22,285,10,1.0,3.0,6.0,888000.0,3007000.0,300700.0,50491.03330735512,4,1.0526315789473684,28.77777777777778,Điện & Nước,0.0,0.0,0.0,1,27.0,Female,1,1,1,Android,Referral,2000000,290,0
ZLP006341,43,302,4,0.0,2.0,2.0,4397000.0,10179550.000000004,2544887.500000001,851784.9986694616,1,0.3973509933774835,85.33333333333333,Điện tử,0.0,0.0,0.5,0,22.0,Male,3,1,0,Android,Organic,500000,669,0
ZLP006342,30,30,1,0.0,1.0,1.0,174000.0,174000.0,174000.0,0.0,1,1.0,30.0,Điện & Nước,1.0,0.0,0.0,0,27.0,Female,1,1,1,iOS,Unknown,2000000,34,0
ZLP006343,48,299,7,0.0,2.0,4.0,875000.0,4888000.0,698285.7142857143,227001.25864975157,2,0.7023411371237458,41.333333333333336,Thời trang,0.0,0.0,0.14285714285714285,0,27.0,Male,1,1,1,Android,Organic,2000000,574,0
ZLP006344,27,27,1,1.0,1.0,1.0,221000.0,221000.0,221000.0,0.0,1,1.0,27.0,Chăm sóc sức khỏe,0.0,0.0,0.0,0,27.0,Male,1,1,1,Android,Organic,5000000,34,0
ZLP006345,47,303,8,0.0,2.0,5.0,447000.0,2865000.0,358125.0,160682.8620073004,2,0.7920792079207921,36.142857142857146,Chăm sóc sức khỏe,0.0,0.0,0.125,0,28.0,Male,2,1,1,iOS,Social,5000000,669,0
ZLP006346,14,148,4,1.0,2.0,4.0,305000.0,944000.0,236000.0,133808.32061821368,2,0.8108108108108107,44.0,Chăm sóc sức khỏe,0.0,0.0,0.25,0,28.0,Female,3,1,1,Android,Campaign,3000000,154,0
ZLP006347,20,272,5,1.0,2.0,3.0,1300000.0,3811000.0,762200.0,225306.90180285202,1,0.5514705882352942,62.75,Thời trang,0.0,0.0,0.0,0,25.0,Female,1,1,1,Android,Social,500000,274,0
ZLP006348,1,283,12,1.0,4.0,7.0,731000.0,2189000.0,182416.66666666666,65977.21140092557,2,1.2720848056537102,25.09090909090909,Viễn thông,0.08333333333333333,0.0,0.16666666666666666,0,35.0,Female,2,1,1,iOS,Campaign,2000000,290,0
ZLP006349,173,302,10,0.0,0.0,1.0,0.0,1581000.0,158100.0,62068.868561014104,3,0.9933774834437087,14.0,Thực phẩm & Ăn uống,0.2,0.1,0.1,0,20.0,Other,1,1,0,Android,Campaign,2000000,484,1
ZLP006350,3,301,17,1.0,5.0,9.0,1142000.0,3362000.0,197764.70588235295,88343.45576481931,1,1.6943521594684385,18.0625,Thực phẩm & Ăn uống,0.17647058823529413,0.058823529411764705,0.058823529411764705,0,23.0,Male,3,1,1,Unknown,Organic,500000,364,0
ZLP006351,4,150,7,1.0,4.0,7.0,728000.0,1387000.0,198142.85714285713,60738.31457278723,1,1.4,23.666666666666668,Viễn thông,0.0,0.0,0.14285714285714285,0,44.0,Male,2,1,1,iOS,Referral,1000000,154,0
ZLP006352,10,61,4,1.0,4.0,4.0,639000.0,639000.0,159750.0,65865.39303761878,2,1.9672131147540985,16.333333333333332,Thực phẩm & Ăn uống,0.0,0.25,0.25,0,21.0,Male,1,1,1,Android,Organic,3000000,64,0
ZLP006353,25,286,5,1.0,1.0,3.0,911000.0,3670000.0,734000.0,450719.97958821396,1,0.5244755244755245,64.5,Du lịch & Vận chuyển,0.0,0.0,0.2,0,19.0,Male,1,1,1,iOS,Social,1000000,290,0
ZLP006354,168,299,10,0.0,0.0,1.0,0.0,1687000.0,168700.0,102507.50650020168,1,1.0033444816053512,14.0,Thực phẩm & Ăn uống,0.1,0.0,0.2,1,32.0,Male,1,1,1,Android,Campaign,500000,334,1
ZLP006355,47,300,5,0.0,1.0,2.0,2860000.0,12344550.000000004,2468910.000000001,722664.9745905781,2,0.5,62.75,Điện tử,0.0,0.0,0.2,0,18.0,Male,1,1,1,Android,Campaign,2000000,574,0
ZLP006357,7,299,7,1.0,2.0,4.0,755000.0,3187000.0,455285.71428571426,107801.84643705365,1,0.7023411371237458,48.166666666666664,Thời trang,0.0,0.14285714285714285,0.14285714285714285,0,40.0,Male,1,1,1,Android,Unknown,3000000,334,1
ZLP006358,10,301,11,1.0,3.0,6.0,646000.0,2482000.0,225636.36363636365,76724.53678879101,2,1.0963455149501662,28.8,Điện & Nước,0.0,0.09090909090909091,0.45454545454545453,0,27.0,Male,3,1,1,iOS,Unknown,5000000,574,0
ZLP006359,212,212,1,0.0,0.0,0.0,0.0,684000.0,684000.0,0.0,1,0.14150943396226415,212.0,Du lịch & Vận chuyển,0.0,0.0,1.0,0,18.0,Male,2,1,1,Android,Campaign,3000000,214,1
ZLP006360,5,283,17,2.0,5.0,11.0,611000.0,2363000.0,139000.0,67542.57916307313,3,1.802120141342756,16.75,Thực phẩm & Ăn uống,0.17647058823529413,0.058823529411764705,0.17647058823529413,0,19.0,Female,3,1,1,iOS,Unknown,2000000,290,0
ZLP006361,85,301,3,0.0,1.0,2.0,3203550.000000003,7446550.000000003,2482183.3333333344,941593.1450649666,1,0.29900332225913623,107.5,Điện tử,0.0,0.0,0.0,0,33.0,Female,1,1,1,Android,Unknown,5000000,669,0
ZLP006362,303,303,1,0.0,0.0,0.0,0.0,2506000.0,2506000.0,0.0,1,0.09900990099009901,303.0,Điện tử,0.0,1.0,0.0,0,34.0,Female,3,1,1,iOS,Campaign,2000000,484,1
ZLP006363,32,179,5,0.0,2.0,5.0,446000.0,1946000.0,389200.0,201421.69694449502,1,0.8379888268156425,36.75,Chăm sóc sức khỏe,0.0,0.0,0.0,0,24.0,Female,2,1,1,Android,Organic,1000000,184,0
ZLP006364,12,302,12,1.0,3.0,7.0,788000.0,2919000.0,243250.0,77700.03510002718,2,1.1920529801324504,25.90909090909091,Điện & Nước,0.16666666666666666,0.0,0.0,0,32.0,Male,2,1,1,Android,Campaign,2000000,574,0
ZLP006366,34,303,10,0.0,4.0,6.0,1396000.0,3613000.0,361300.0,164943.12150960806,1,0.9900990099009901,29.333333333333332,Chăm sóc sức khỏe,0.1,0.1,0.0,0,38.0,Male,1,1,1,Android,Campaign,5000000,334,0
ZLP006367,3,300,11,1.0,4.0,6.0,1660000.0,4161000.0,378272.7272727273,131569.06240381201,3,1.1,29.0,Chăm sóc sức khỏe,0.18181818181818182,0.0,0.09090909090909091,1,26.0,Female,1,1,1,Android,Unknown,1000000,484,0
ZLP006368,9,150,9,2.0,3.0,9.0,606000.0,1798000.0,199777.77777777778,58772.395258696444,1,1.8,17.125,Thực phẩm & Ăn uống,0.1111111111111111,0.2222222222222222,0.2222222222222222,0,18.0,Male,3,1,1,Android,Unknown,2000000,154,0
ZLP006369,1,286,10,1.0,3.0,6.0,735000.0,2541000.0,254100.0,184474.90043062466,3,1.048951048951049,31.11111111111111,Chăm sóc sức khỏe,0.1,0.0,0.0,1,23.0,Male,2,1,1,iOS,Social,3000000,290,0
ZLP006371,13,297,18,1.0,4.0,9.0,942000.0,3250000.0,180555.55555555556,83269.38723008116,4,1.8181818181818181,16.235294117647058,Thực phẩm & Ăn uống,0.1111111111111111,0.05555555555555555,0.2222222222222222,0,26.0,Female,1,1,1,Android,Social,3000000,318,0
ZLP006372,269,303,2,0.0,0.0,0.0,0.0,462000.0,231000.0,100409.16292848975,1,0.19801980198019803,33.0,Chăm sóc sức khỏe,0.5,0.0,0.0,0,26.0,Male,2,1,1,iOS,Campaign,2000000,669,1
ZLP006373,35,207,6,0.0,2.0,5.0,1208000.0,3714000.0,619000.0,250587.3101336139,2,0.8695652173913043,33.6,Thời trang,0.5,0.0,0.3333333333333333,0,34.0,Female,1,1,1,iOS,Campaign,1000000,214,0
ZLP006374,21,300,11,1.0,3.0,6.0,639000.0,2742000.0,249272.72727272726,73366.32866525475,3,1.1,27.4,Điện & Nước,0.18181818181818182,0.09090909090909091,0.36363636363636365,0,35.0,Female,1,1,1,Android,Social,2000000,318,0
ZLP006375,11,181,7,1.0,4.0,6.0,838000.0,1436000.0,205142.85714285713,69203.63326547861,3,1.160220994475138,27.833333333333332,Viễn thông,0.14285714285714285,0.0,0.0,0,26.0,Female,1,1,1,iOS,Organic,2000000,184,0
ZLP006376,10,237,6,1.0,2.0,4.0,1094000.0,4510000.0,751666.6666666666,480958.0716306429,1,0.7594936708860759,44.8,Thời trang,0.16666666666666666,0.0,0.16666666666666666,0,34.0,Female,1,1,1,iOS,Referral,3000000,244,0
ZLP006377,10,213,5,1.0,2.0,3.0,1411000.0,3608000.0,721600.0,340768.68987628544,2,0.7042253521126761,50.0,Du lịch & Vận chuyển,0.0,0.0,0.2,0,30.0,Female,1,1,1,Android,Campaign,5000000,214,0
ZLP006378,54,121,3,0.0,1.0,3.0,572000.0,2209000.0,736333.3333333334,150354.0266615209,2,0.7438016528925621,33.5,Du lịch & Vận chuyển,0.3333333333333333,0.3333333333333333,0.0,0,28.0,Female,3,1,1,Android,Campaign,2000000,124,0
ZLP006379,3,243,8,1.0,3.0,6.0,1008000.0,2226000.0,278250.0,159253.391980023,2,0.9876543209876544,33.57142857142857,Chăm sóc sức khỏe,0.0,0.125,0.0,0,33.0,Female,2,1,1,iOS,Social,3000000,244,0
ZLP006382,3,301,18,2.0,6.0,10.0,1358000.0,3872000.0,215111.11111111112,80979.94587542603,5,1.7940199335548173,17.058823529411764,Thực phẩm & Ăn uống,0.16666666666666666,0.0,0.3333333333333333,0,19.0,Female,1,1,1,iOS,Referral,2000000,484,0
ZLP006383,7,152,10,2.0,4.0,10.0,858000.0,1929000.0,192900.0,53384.24653189158,1,1.973684210526316,15.555555555555555,Thực phẩm & Ăn uống,0.2,0.1,0.1,0,24.0,Female,3,1,1,Android,Referral,2000000,154,0
ZLP006384,6,153,6,1.0,4.0,6.0,734000.0,1228000.0,204666.66666666666,72004.62948079564,1,1.1764705882352942,29.0,Điện & Nước,0.0,0.0,0.0,0,27.0,Female,3,1,1,Android,Campaign,500000,154,0
ZLP006385,10,303,12,1.0,3.0,6.0,485000.0,2337000.0,194750.0,66525.62732443107,2,1.188118811881188,26.181818181818183,Điện & Nước,0.16666666666666666,0.0,0.4166666666666667,0,30.0,Female,3,1,1,iOS,Organic,2000000,364,0
ZLP006386,8,92,4,2.0,3.0,4.0,659000.0,875000.0,218750.0,32149.390870331175,1,1.3043478260869565,27.666666666666668,Điện & Nước,0.25,0.0,0.25,0,35.0,Female,3,1,1,iOS,Referral,5000000,94,0
ZLP006387,15,239,7,1.0,2.0,5.0,1559000.0,4810000.0,687142.8571428572,244977.1612289797,3,0.8786610878661087,36.833333333333336,Thời trang,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,27.0,Male,1,1,1,Android,Referral,2000000,244,0
ZLP006388,8,301,15,1.0,4.0,8.0,979000.0,3067000.0,204466.66666666666,74271.57374572499,5,1.495016611295681,20.357142857142858,Thực phẩm & Ăn uống,0.0,0.0,0.06666666666666667,0,19.0,Female,1,1,1,Android,Organic,1000000,304,0
ZLP006389,8,297,12,1.0,3.0,6.0,506000.0,2399000.0,199916.66666666666,62476.84419531816,2,1.2121212121212122,25.818181818181817,Viễn thông,0.16666666666666666,0.08333333333333333,0.25,0,33.0,Male,1,1,1,Android,Campaign,1000000,669,0
ZLP006390,13,303,17,1.0,4.0,10.0,676000.0,3439000.0,202294.11764705883,101085.21448874357,4,1.6831683168316833,17.625,Thực phẩm & Ăn uống,0.058823529411764705,0.0,0.17647058823529413,0,32.0,Female,3,1,1,Android,Social,1000000,318,0
ZLP006391,5,208,8,1.0,3.0,7.0,731000.0,1781000.0,222625.0,67591.07612272918,2,1.1538461538461537,28.285714285714285,Viễn thông,0.125,0.0,0.25,1,18.0,Female,1,1,1,iOS,Referral,2000000,214,0
ZLP006392,46,301,4,0.0,1.0,2.0,2317000.0,8918000.0,2229500.0,632730.3269692915,2,0.39867109634551495,84.33333333333333,Điện tử,0.25,0.0,0.25,0,27.0,Female,2,1,1,iOS,Referral,1000000,484,1
ZLP006393,18,300,11,1.0,3.0,6.0,806000.0,2903000.0,263909.0909090909,62604.24034433218,3,1.1,27.8,Điện & Nước,0.09090909090909091,0.0,0.2727272727272727,0,18.0,Male,1,1,1,iOS,Organic,1000000,304,0
ZLP006396,15,273,10,1.0,3.0,6.0,603000.0,2084000.0,208400.0,92693.28154965948,2,1.098901098901099,28.22222222222222,Viễn thông,0.1,0.0,0.4,0,32.0,Female,1,1,0,Android,Campaign,1000000,274,0
ZLP006397,1,272,7,1.0,2.0,4.0,943000.0,4907000.0,701000.0,349502.02669894014,1,0.7720588235294118,44.333333333333336,Thời trang,0.2857142857142857,0.0,0.2857142857142857,0,28.0,Female,1,1,1,Android,Organic,500000,274,0
ZLP006398,23,303,11,1.0,3.0,6.0,940000.0,2876000.0,261454.54545454544,59741.71680888261,3,1.0891089108910892,27.4,Điện & Nước,0.18181818181818182,0.0,0.2727272727272727,0,20.0,Male,2,1,1,Android,Organic,500000,574,0
ZLP006399,0,29,2,2.0,2.0,2.0,254000.0,254000.0,127000.0,49497.474683058324,1,2.0,29.0,Viễn thông,0.0,0.0,0.5,0,33.0,Female,1,1,0,Unknown,Campaign,1000000,34,0
ZLP006400,27,27,1,1.0,1.0,1.0,380000.0,380000.0,380000.0,0.0,1,1.0,27.0,Thực phẩm & Ăn uống,0.0,0.0,0.0,0,19.0,Female,3,1,1,iOS,Referral,1000000,34,0
ZLP006401,32,208,7,0.0,3.0,5.0,483000.0,1290000.0,184285.7142857143,69327.03725991826,2,1.0096153846153846,28.833333333333332,Viễn thông,0.0,0.0,0.14285714285714285,0,29.0,Male,1,1,1,Android,Organic,2000000,214,0
ZLP006402,7,297,11,1.0,3.0,7.0,841000.0,2766000.0,251454.54545454544,59532.11509154305,1,1.1111111111111112,28.3,Viễn thông,0.09090909090909091,0.0,0.2727272727272727,1,23.0,Male,3,1,1,Android,Campaign,2000000,484,0
ZLP006404,12,302,17,1.0,4.0,9.0,642000.0,3125000.0,183823.5294117647,87063.36434898841,2,1.6887417218543046,17.625,Thực phẩm & Ăn uống,0.058823529411764705,0.0,0.29411764705882354,0,31.0,Female,2,1,1,iOS,Organic,3000000,394,0
ZLP006405,126,286,5,0.0,0.0,2.0,0.0,3183000.0,636600.0,264809.93183791277,1,0.5244755244755245,39.0,Thời trang,0.2,0.0,0.0,0,31.0,Female,1,0,1,iOS,Organic,2000000,290,1
ZLP006406,12,301,19,2.0,6.0,11.0,688000.0,3112000.0,163789.47368421053,89509.51466952701,3,1.893687707641196,15.555555555555555,Thực phẩm & Ăn uống,0.15789473684210525,0.05263157894736842,0.10526315789473684,1,36.0,Female,3,1,1,iOS,Referral,500000,364,0
ZLP006408,15,270,6,1.0,2.0,4.0,977000.0,2093000.0,348833.3333333333,131397.74224341402,2,0.6666666666666666,50.6,Giải trí,0.3333333333333333,0.0,0.0,0,29.0,Male,2,1,1,Android,Referral,5000000,274,0
ZLP006409,3,297,13,2.0,5.0,8.0,958000.0,2865000.0,220384.61538461538,75511.07916672279,3,1.3131313131313131,24.0,Viễn thông,0.15384615384615385,0.0,0.23076923076923078,0,25.0,Female,3,1,1,Android,Referral,5000000,669,0
ZLP006410,7,149,7,2.0,4.0,7.0,1074000.0,1787000.0,255285.7142857143,42664.248443375815,1,1.4093959731543624,23.166666666666668,Điện & Nước,0.14285714285714285,0.0,0.14285714285714285,0,29.0,Male,1,1,1,Android,Referral,1000000,154,0
ZLP006411,30,303,7,0.0,2.0,4.0,1204000.0,2530000.0,361428.5714285714,216690.14524804548,3,0.6930693069306931,45.0,Chăm sóc sức khỏe,0.14285714285714285,0.0,0.0,0,30.0,Male,1,1,0,Android,Social,1000000,394,0
ZLP006412,23,117,9,1.0,7.0,9.0,1232000.0,1667000.0,185222.22222222222,72965.36469068352,2,2.307692307692308,11.125,Thực phẩm & Ăn uống,0.0,0.0,0.2222222222222222,0,27.0,Male,3,1,1,Android,Social,2000000,124,0
ZLP006413,36,300,11,0.0,2.0,5.0,735000.0,4448000.0,404363.63636363635,155418.96456177585,3,1.1,26.0,Chăm sóc sức khỏe,0.2727272727272727,0.0,0.0,0,18.0,Male,2,1,1,Android,Social,2000000,334,1
ZLP006414,272,298,3,0.0,0.0,0.0,0.0,764000.0,254666.66666666666,79462.77954698875,1,0.30201342281879195,12.5,Thực phẩm & Ăn uống,0.0,0.3333333333333333,0.6666666666666666,0,29.0,Female,1,1,1,Android,Campaign,2000000,334,1
ZLP006415,14,297,12,1.0,3.0,7.0,726000.0,3320000.0,276666.6666666667,81344.75826363797,4,1.2121212121212122,25.272727272727273,Điện & Nước,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,30.0,Female,1,1,1,iOS,Unknown,2000000,669,0
ZLP006417,7,241,7,2.0,3.0,5.0,2555000.0,4875000.0,696428.5714285715,225823.5720961957,1,0.8713692946058091,38.666666666666664,Thời trang,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,20.0,Female,1,1,1,Android,Organic,1000000,244,0
ZLP006418,11,301,15,1.0,4.0,8.0,592000.0,2777000.0,185133.33333333334,101093.92144130603,6,1.495016611295681,20.214285714285715,Thực phẩm & Ăn uống,0.2,0.0,0.13333333333333333,0,36.0,Female,1,1,1,Android,Social,2000000,318,0
ZLP006420,20,181,4,1.0,2.0,3.0,577000.0,1286000.0,321500.0,132972.42821978798,1,0.6629834254143646,53.333333333333336,Giải trí,0.0,0.25,0.0,0,26.0,Female,1,1,1,iOS,Social,1000000,184,0
ZLP006421,39,300,7,0.0,2.0,4.0,797000.0,3952000.0,564571.4285714285,360486.1796439438,2,0.7,42.666666666666664,Thời trang,0.14285714285714285,0.0,0.14285714285714285,0,27.0,Male,2,1,1,Android,Social,3000000,334,0
ZLP006423,27,27,1,1.0,1.0,1.0,1056000.0,1056000.0,1056000.0,0.0,1,1.0,27.0,Điện tử,0.0,0.0,1.0,0,35.0,Female,1,1,1,Android,Unknown,1000000,34,0
ZLP006424,23,153,6,1.0,3.0,6.0,627000.0,1383000.0,230500.0,113486.12249962548,1,1.1764705882352942,25.4,Điện & Nước,0.0,0.0,0.16666666666666666,0,28.0,Female,3,1,1,Android,Organic,3000000,154,0
ZLP006426,299,299,1,0.0,0.0,0.0,0.0,748000.0,748000.0,0.0,1,0.10033444816053512,299.0,Giải trí,0.0,0.0,0.0,0,31.0,Female,1,1,1,Android,Campaign,2000000,484,1
ZLP006427,24,303,4,1.0,1.0,2.0,3203550.000000003,12205100.000000006,3051275.0000000014,194210.1117346895,2,0.39603960396039606,92.66666666666667,Điện tử,0.25,0.0,0.0,0,23.0,Female,1,1,1,Android,Organic,2000000,334,0
ZLP006428,0,303,18,2.0,6.0,11.0,1317000.0,3737000.0,207611.11111111112,99244.87770980419,1,1.7821782178217822,17.352941176470587,Thực phẩm & Ăn uống,0.16666666666666666,0.0,0.2222222222222222,0,37.0,Female,3,1,1,iOS,Referral,500000,364,0
ZLP006429,8,301,18,2.0,5.0,10.0,873000.0,3067000.0,170388.88888888888,80389.59465070449,3,1.7940199335548173,16.764705882352942,Thực phẩm & Ăn uống,0.05555555555555555,0.1111111111111111,0.16666666666666666,0,36.0,Other,3,1,1,Android,Organic,2000000,484,0
ZLP006431,249,299,2,0.0,0.0,0.0,0.0,1104000.0,552000.0,410121.93308819755,2,0.20066889632107024,50.0,Thời trang,0.0,0.0,0.0,0,24.0,Male,1,1,1,Android,Organic,500000,574,1
ZLP006432,25,87,3,1.0,3.0,3.0,615000.0,615000.0,205000.0,83288.65468957942,1,1.0344827586206897,31.0,Điện & Nước,0.0,0.0,0.0,0,18.0,Male,1,1,1,Android,Organic,2000000,94,0
ZLP006433,5,149,6,1.0,3.0,6.0,512000.0,1102000.0,183666.66666666666,59644.50240103162,2,1.2080536912751678,28.4,Viễn thông,0.3333333333333333,0.0,0.0,0,19.0,Female,1,1,1,Android,Social,500000,154,0
ZLP006434,2,300,18,2.0,5.0,9.0,531000.0,2951000.0,163944.44444444444,94424.867251988,4,1.8,17.058823529411764,Thực phẩm & Ăn uống,0.05555555555555555,0.1111111111111111,0.1111111111111111,1,19.0,Female,1,1,1,Android,Campaign,1000000,318,0
ZLP006435,253,299,2,0.0,0.0,0.0,0.0,1067000.0,533500.0,20506.096654409877,1,0.20066889632107024,45.0,Thời trang,0.0,0.0,0.0,0,27.0,Male,2,1,1,iOS,Unknown,3000000,669,1
ZLP006436,2,302,5,1.0,1.0,3.0,289000.0,2342000.0,468400.0,214878.57036009897,1,0.49668874172185434,74.5,Thời trang,0.0,0.2,0.2,0,26.0,Other,3,1,1,Android,Campaign,500000,669,1
ZLP006437,11,298,10,1.0,3.0,6.0,1151000.0,4407000.0,440700.0,127901.04682049235,4,1.006711409395973,31.555555555555557,Chăm sóc sức khỏe,0.0,0.0,0.2,0,19.0,Female,1,1,1,Android,Social,2000000,364,0
ZLP006439,1,298,12,2.0,4.0,7.0,923000.0,2745000.0,228750.0,59104.106917755336,3,1.2080536912751678,26.545454545454547,Viễn thông,0.16666666666666666,0.16666666666666666,0.08333333333333333,0,31.0,Male,1,1,1,Android,Organic,1000000,304,0
ZLP006440,53,240,3,0.0,1.0,2.0,194000.0,1840000.0,613333.3333333334,748061.7175964382,1,0.375,93.0,Du lịch & Vận chuyển,0.0,0.0,0.0,0,27.0,Female,1,1,1,Android,Organic,2000000,244,0
ZLP006441,27,148,5,1.0,3.0,5.0,728000.0,1650000.0,330000.0,198156.5038044424,1,1.0135135135135134,30.0,Chăm sóc sức khỏe,0.2,0.0,0.2,0,18.0,Female,2,1,1,iOS,Unknown,2000000,154,0
