transaction_id,customer_id,transaction_date,payment_category,payment_mode,amount_vnd,repayment_status,promo_applied,is_suspicious_flag,ym,has_suspicious
TRX00063437,ZLP007831,2024-06-01 11:42:20,Thực phẩm & Ăn uống,ZaloPay Balance,201000.0,Partial,No Promo,0,2024-06,0
TRX00063438,ZLP007831,2024-06-17 12:30:29,Thực phẩm & Ăn uống,Auto-debit,360000.0,Late,No Promo,0,2024-06,0
TRX00063439,ZLP007831,2024-07-01 17:41:55,Thực phẩm & Ăn uống,Bank Transfer,237000.0,OnTime,No Promo,0,2024-07,0
TRX00063440,ZLP007831,2024-07-12 19:38:40,Thực phẩm & Ăn uống,Bank Transfer,320000.0,Partial,No Promo,0,2024-07,0
TRX00063441,ZLP007831,2024-07-30 12:32:58,Thực phẩm & Ăn uống,ZaloPay Balance,86000.0,OnTime,No Promo,0,2024-07,0
TRX00063442,ZLP007831,2024-08-19 09:02:17,Thực phẩm & Ăn uống,ZaloPay Balance,405000.0,OnTime,No Promo,0,2024-08,0
TRX00063443,ZLP007831,2024-08-29 17:02:20,Thời trang,Bank Transfer,95000.0,OnTime,No Promo,0,2024-08,0
TRX00063444,ZLP007831,2024-09-15 23:11:05,Thực phẩm & Ăn uống,ZaloPay Balance,95000.0,OnTime,No Promo,0,2024-09,0
TRX00063445,ZLP007831,2024-10-10 19:23:13,Thực phẩm & Ăn uống,Auto-debit,185000.0,OnTime,No Promo,0,2024-10,0
TRX00063446,ZLP007831,2024-10-24 20:26:38,Thực phẩm & Ăn uống,ZaloPay Balance,10000.0,OnTime,No Promo,0,2024-10,0
TRX00063447,ZLP007831,2024-11-17 11:49:51,Thực phẩm & Ăn uống,Bank Transfer,175000.0,OnTime,No Promo,0,2024-11,0
TRX00063448,ZLP007831,2024-11-29 11:33:30,Thực phẩm & Ăn uống,Auto-debit,153000.0,OnTime,No Promo,0,2024-11,0
TRX00063449,ZLP007831,2024-12-09 16:54:21,Thực phẩm & Ăn uống,Bank Transfer,125000.0,OnTime,Cashback,0,2024-12,0
TRX00063450,ZLP007833,2024-01-01 17:37:32,Viễn thông,ZaloPay Balance,321000.0,OnTime,No Promo,0,2024-01,0
TRX00063451,ZLP007833,2024-01-19 10:55:24,Viễn thông,Auto-debit,199000.0,OnTime,No Promo,0,2024-01,0
TRX00063452,ZLP007833,2024-02-23 10:30:55,Viễn thông,Bank Transfer,198000.0,OnTime,No Promo,0,2024-02,0
TRX00063453,ZLP007833,2024-04-05 17:54:17,Viễn thông,Auto-debit,201000.0,OnTime,No Promo,0,2024-04,0
TRX00063454,ZLP007833,2024-05-02 22:51:10,Viễn thông,ZaloPay Balance,180000.0,OnTime,LimitUpgrade,0,2024-05,0
TRX00063455,ZLP007833,2024-05-24 22:10:04,Viễn thông,ZaloPay Balance,146000.0,OnTime,No Promo,0,2024-05,0
TRX00063456,ZLP007833,2024-06-21 17:40:37,Viễn thông,ZaloPay Balance,95000.0,OnTime,No Promo,0,2024-06,0
TRX00063457,ZLP007833,2024-07-19 10:02:24,Viễn thông,Manual,279000.0,OnTime,No Promo,0,2024-07,0
TRX00063458,ZLP007833,2024-08-14 13:04:21,Viễn thông,ZaloPay Balance,103000.0,OnTime,No Promo,0,2024-08,0
TRX00063459,ZLP007833,2024-08-29 11:22:44,Viễn thông,Auto-debit,103000.0,OnTime,No Promo,0,2024-08,0
TRX00063460,ZLP007833,2024-09-24 14:50:33,Viễn thông,Bank Transfer,259000.0,OnTime,No Promo,0,2024-09,0
TRX00063461,ZLP007833,2024-10-25 07:46:22,Viễn thông,ZaloPay Balance,213000.0,Late,No Promo,0,2024-10,0
TRX00063462,ZLP007833,2024-11-24 12:37:13,Viễn thông,ZaloPay Balance,237000.0,Partial,No Promo,0,2024-11,0
TRX00063463,ZLP007834,2024-01-02 14:50:19,Thực phẩm & Ăn uống,ZaloPay Balance,226000.0,OnTime,No Promo,0,2024-01,0
TRX00063464,ZLP007834,2024-01-20 15:35:11,Thực phẩm & Ăn uống,Auto-debit,79000.0,OnTime,No Promo,0,2024-01,0
TRX00063465,ZLP007834,2024-01-25 15:20:15,Thực phẩm & Ăn uống,Bank Transfer,115000.0,OnTime,No Promo,0,2024-01,0
TRX00063466,ZLP007834,2024-02-18 13:27:36,Thực phẩm & Ăn uống,Manual,196000.0,OnTime,No Promo,0,2024-02,0
TRX00063467,ZLP007834,2024-03-20 20:39:20,Thực phẩm & Ăn uống,Bank Transfer,178000.0,OnTime,No Promo,0,2024-03,0
TRX00063468,ZLP007834,2024-04-09 15:52:56,Thực phẩm & Ăn uống,ZaloPay Balance,210000.0,Partial,No Promo,0,2024-04,0
TRX00063469,ZLP007834,2024-05-01 08:54:06,Thực phẩm & Ăn uống,Auto-debit,278000.0,OnTime,No Promo,0,2024-05,0
TRX00063470,ZLP007834,2024-05-09 20:23:11,Thực phẩm & Ăn uống,ZaloPay Balance,154000.0,OnTime,No Promo,0,2024-05,0
TRX00063471,ZLP007834,2024-05-29 12:41:39,Thực phẩm & Ăn uống,ZaloPay Balance,155000.0,OnTime,Cashback,0,2024-05,0
TRX00063472,ZLP007834,2024-06-12 12:27:56,Thực phẩm & Ăn uống,Bank Transfer,139000.0,OnTime,No Promo,0,2024-06,0
TRX00063473,ZLP007834,2024-07-09 17:24:28,Thực phẩm & Ăn uống,Manual,144000.0,Late,No Promo,0,2024-07,0
TRX00063474,ZLP007834,2024-07-10 08:01:38,Thực phẩm & Ăn uống,ZaloPay Balance,25000.0,OnTime,No Promo,0,2024-07,0
TRX00063475,ZLP007834,2024-07-27 13:04:23,Điện tử,Auto-debit,154000.0,Late,No Promo,0,2024-07,0
TRX00063476,ZLP007834,2024-08-12 20:03:13,Thực phẩm & Ăn uống,ZaloPay Balance,87000.0,OnTime,No Promo,0,2024-08,0
TRX00063477,ZLP007834,2024-08-24 13:17:44,Thực phẩm & Ăn uống,Manual,231000.0,OnTime,No Promo,0,2024-08,0
TRX00063478,ZLP007834,2024-09-08 10:42:47,Thực phẩm & Ăn uống,Bank Transfer,140000.0,OnTime,No Promo,0,2024-09,0
TRX00063479,ZLP007834,2024-09-23 15:33:05,Thực phẩm & Ăn uống,ZaloPay Balance,178000.0,OnTime,No Promo,0,2024-09,0
TRX00063480,ZLP007834,2024-10-10 10:06:32,Thực phẩm & Ăn uống,Auto-debit,105000.0,OnTime,No Promo,0,2024-10,0
TRX00063481,ZLP007834,2024-10-17 08:36:33,Điện & Nước,Bank Transfer,243000.0,OnTime,FreeFee,0,2024-10,0
TRX00063482,ZLP007834,2024-11-04 07:07:18,Thực phẩm & Ăn uống,Auto-debit,354000.0,OnTime,Cashback,0,2024-11,0
TRX00063483,ZLP007834,2024-11-26 16:54:24,Thực phẩm & Ăn uống,Bank Transfer,129000.0,Partial,No Promo,0,2024-11,0
TRX00063484,ZLP007835,2024-07-29 18:24:06,Chăm sóc sức khỏe,Auto-debit,356000.0,OnTime,No Promo,0,2024-07,0
TRX00063485,ZLP007835,2024-08-26 11:39:22,Thời trang,ZaloPay Balance,496000.0,OnTime,No Promo,0,2024-08,0
TRX00063486,ZLP007835,2024-10-04 15:41:30,Chăm sóc sức khỏe,Auto-debit,283000.0,OnTime,No Promo,0,2024-10,0
TRX00063487,ZLP007835,2024-10-08 13:36:20,Chăm sóc sức khỏe,Bank Transfer,265000.0,OnTime,No Promo,0,2024-10,0
TRX00063488,ZLP007835,2024-11-12 21:16:25,Chăm sóc sức khỏe,ZaloPay Balance,408000.0,OnTime,No Promo,0,2024-11,0
TRX00063489,ZLP007835,2024-12-28 16:32:34,Chăm sóc sức khỏe,Bank Transfer,192000.0,OnTime,No Promo,0,2024-12,0
TRX00063490,ZLP007836,2024-09-27 13:34:34,Chăm sóc sức khỏe,Bank Transfer,287000.0,OnTime,No Promo,0,2024-09,0
TRX00063491,ZLP007836,2024-11-15 16:54:54,Thực phẩm & Ăn uống,Bank Transfer,122000.0,OnTime,Cashback,0,2024-11,0
TRX00063492,ZLP007836,2024-12-11 12:34:04,Chăm sóc sức khỏe,Manual,359000.0,Late,No Promo,0,2024-12,0
TRX00063493,ZLP007836,2024-12-25 19:36:09,Chăm sóc sức khỏe,Bank Transfer,146000.0,OnTime,No Promo,0,2024-12,0
TRX00063494,ZLP007837,2024-01-03 09:59:12,Viễn thông,ZaloPay Balance,314000.0,Late,No Promo,0,2024-01,0
TRX00063495,ZLP007837,2024-02-04 13:22:41,Viễn thông,Bank Transfer,323000.0,OnTime,No Promo,0,2024-02,0
TRX00063496,ZLP007837,2024-03-10 20:55:43,Viễn thông,ZaloPay Balance,177000.0,OnTime,No Promo,0,2024-03,0
TRX00063497,ZLP007837,2024-04-14 15:03:05,Viễn thông,ZaloPay Balance,213000.0,OnTime,No Promo,0,2024-04,0
TRX00063498,ZLP007837,2024-05-11 21:42:26,Điện & Nước,ZaloPay Balance,173000.0,Late,No Promo,0,2024-05,0
TRX00063499,ZLP007837,2024-06-01 13:10:24,Viễn thông,ZaloPay Balance,199000.0,OnTime,No Promo,0,2024-06,0
TRX00063500,ZLP007837,2024-07-08 13:33:39,Viễn thông,Manual,246000.0,OnTime,No Promo,0,2024-07,0
TRX00063501,ZLP007837,2024-07-30 07:10:15,Viễn thông,Manual,320000.0,OnTime,No Promo,0,2024-07,0
TRX00063502,ZLP007837,2024-09-01 10:07:08,Viễn thông,ZaloPay Balance,84000.0,OnTime,No Promo,0,2024-09,0
TRX00063503,ZLP007837,2024-09-25 16:26:31,Viễn thông,Manual,182000.0,OnTime,No Promo,0,2024-09,0
TRX00063504,ZLP007837,2024-10-02 16:14:34,Viễn thông,ZaloPay Balance,188000.0,OnTime,No Promo,0,2024-10,0
TRX00063505,ZLP007837,2024-10-22 17:53:25,Điện & Nước,Auto-debit,79000.0,OnTime,No Promo,0,2024-10,0
TRX00063506,ZLP007837,2024-11-16 13:53:08,Viễn thông,Auto-debit,105000.0,OnTime,No Promo,0,2024-11,0
TRX00063507,ZLP007837,2024-12-01 09:07:38,Viễn thông,ZaloPay Balance,303000.0,Late,No Promo,0,2024-12,0
TRX00063508,ZLP007837,2024-12-24 15:09:51,Thực phẩm & Ăn uống,Bank Transfer,213000.0,OnTime,No Promo,0,2024-12,0
TRX00063509,ZLP007838,2024-01-04 14:04:02,Điện & Nước,ZaloPay Balance,306000.0,OnTime,No Promo,0,2024-01,0
TRX00063510,ZLP007838,2024-02-02 19:05:38,Du lịch & Vận chuyển,Manual,215000.0,OnTime,No Promo,0,2024-02,0
TRX00063511,ZLP007838,2024-02-22 09:56:47,Điện & Nước,Bank Transfer,329000.0,OnTime,No Promo,0,2024-02,0
TRX00063512,ZLP007838,2024-03-29 11:35:09,Điện & Nước,ZaloPay Balance,195000.0,OnTime,No Promo,0,2024-03,0
TRX00063513,ZLP007838,2024-04-21 13:36:26,Điện & Nước,Bank Transfer,176000.0,OnTime,No Promo,0,2024-04,0
TRX00063514,ZLP007838,2024-05-17 09:08:47,Điện & Nước,ZaloPay Balance,177000.0,OnTime,No Promo,0,2024-05,0
TRX00063515,ZLP007838,2024-06-07 16:34:24,Điện & Nước,ZaloPay Balance,146000.0,OnTime,No Promo,0,2024-06,0
TRX00063516,ZLP007838,2024-07-09 10:32:03,Thực phẩm & Ăn uống,ZaloPay Balance,253000.0,OnTime,No Promo,0,2024-07,0
TRX00063517,ZLP007838,2024-08-09 22:14:10,Điện & Nước,Auto-debit,309000.0,OnTime,No Promo,0,2024-08,0
TRX00063518,ZLP007838,2024-09-03 19:13:39,Điện & Nước,Manual,386000.0,OnTime,No Promo,0,2024-09,0
TRX00063519,ZLP007838,2024-10-01 09:33:37,Điện & Nước,ZaloPay Balance,274000.0,OnTime,LimitUpgrade,0,2024-10,0
TRX00063520,ZLP007838,2024-10-25 11:34:25,Điện & Nước,Bank Transfer,294000.0,OnTime,No Promo,0,2024-10,0
TRX00063521,ZLP007838,2024-11-22 10:28:27,Điện & Nước,Bank Transfer,135000.0,Late,Cashback,0,2024-11,0
TRX00063522,ZLP007838,2024-12-18 11:13:43,Điện & Nước,Bank Transfer,303000.0,OnTime,No Promo,0,2024-12,0
TRX00063523,ZLP007839,2024-01-07 17:59:46,Chăm sóc sức khỏe,Bank Transfer,355000.0,OnTime,No Promo,0,2024-01,0
TRX00063524,ZLP007839,2024-01-26 19:36:03,Thực phẩm & Ăn uống,Bank Transfer,406000.0,OnTime,No Promo,0,2024-01,0
TRX00063525,ZLP007839,2024-03-05 23:29:08,Chăm sóc sức khỏe,ZaloPay Balance,438000.0,OnTime,No Promo,0,2024-03,0
TRX00063526,ZLP007839,2024-03-25 23:55:52,Chăm sóc sức khỏe,Bank Transfer,319000.0,OnTime,No Promo,0,2024-03,0
TRX00063527,ZLP007839,2024-04-25 14:50:34,Chăm sóc sức khỏe,ZaloPay Balance,217000.0,OnTime,FreeFee,0,2024-04,0
TRX00063528,ZLP007839,2024-06-01 08:49:01,Chăm sóc sức khỏe,ZaloPay Balance,434000.0,OnTime,Cashback,0,2024-06,0
TRX00063529,ZLP007839,2024-06-25 10:59:31,Chăm sóc sức khỏe,ZaloPay Balance,156000.0,Late,No Promo,0,2024-06,0
TRX00063530,ZLP007839,2024-08-24 19:35:59,Chăm sóc sức khỏe,ZaloPay Balance,309000.0,OnTime,Cashback,0,2024-08,0
TRX00063531,ZLP007839,2024-09-13 10:10:48,Chăm sóc sức khỏe,ZaloPay Balance,155000.0,OnTime,No Promo,0,2024-09,0
TRX00063532,ZLP007839,2024-10-09 12:51:25,Chăm sóc sức khỏe,Auto-debit,192000.0,OnTime,No Promo,0,2024-10,0
TRX00063533,ZLP007839,2024-11-16 16:40:28,Chăm sóc sức khỏe,ZaloPay Balance,862000.0,OnTime,No Promo,0,2024-11,0
TRX00063534,ZLP007839,2024-12-24 10:32:35,Chăm sóc sức khỏe,Auto-debit,487000.0,OnTime,No Promo,0,2024-12,0
TRX00063535,ZLP007840,2024-08-02 16:59:10,Viễn thông,ZaloPay Balance,284000.0,Late,No Promo,0,2024-08,0
TRX00063536,ZLP007840,2024-08-21 15:58:42,Điện & Nước,Bank Transfer,180000.0,OnTime,LimitUpgrade,0,2024-08,0
TRX00063537,ZLP007840,2024-09-14 12:01:13,Viễn thông,Auto-debit,390000.0,OnTime,No Promo,0,2024-09,0
TRX00063538,ZLP007840,2024-10-03 08:49:42,Thực phẩm & Ăn uống,ZaloPay Balance,220000.0,OnTime,No Promo,0,2024-10,0
TRX00063539,ZLP007840,2024-11-02 18:12:48,Viễn thông,ZaloPay Balance,221000.0,OnTime,Cashback,1,2024-11,1
TRX00063540,ZLP007840,2024-11-27 13:17:43,Viễn thông,Manual,170000.0,OnTime,No Promo,0,2024-11,0
TRX00063541,ZLP007840,2024-12-17 13:42:27,Viễn thông,ZaloPay Balance,220000.0,OnTime,Cashback,0,2024-12,0
TRX00063542,ZLP007841,2024-10-03 22:04:12,Chăm sóc sức khỏe,ZaloPay Balance,233000.0,Late,No Promo,0,2024-10,0
TRX00063543,ZLP007842,2024-01-04 11:24:25,Thời trang,Auto-debit,1182000.0,OnTime,No Promo,0,2024-01,0
TRX00063544,ZLP007842,2024-02-23 11:08:50,Thời trang,Auto-debit,614000.0,OnTime,No Promo,0,2024-02,0
TRX00063545,ZLP007842,2024-05-16 18:44:14,Thời trang,Bank Transfer,725000.0,OnTime,No Promo,0,2024-05,0
TRX00063546,ZLP007842,2024-06-07 10:10:34,Du lịch & Vận chuyển,Auto-debit,549000.0,OnTime,No Promo,0,2024-06,0
TRX00063547,ZLP007842,2024-07-12 11:35:55,Thời trang,Bank Transfer,99000.0,OnTime,No Promo,0,2024-07,0
TRX00063548,ZLP007842,2024-07-23 15:53:44,Giải trí,ZaloPay Balance,298000.0,OnTime,No Promo,0,2024-07,0
TRX00063549,ZLP007842,2024-08-27 15:34:18,Thời trang,ZaloPay Balance,904000.0,OnTime,Cashback,0,2024-08,0
TRX00063550,ZLP007842,2024-09-29 16:34:36,Thời trang,Bank Transfer,278000.0,Late,No Promo,0,2024-09,0
TRX00063551,ZLP007842,2024-12-21 13:59:01,Giải trí,Manual,606000.0,Late,FreeFee,0,2024-12,0
TRX00063552,ZLP007843,2024-01-03 07:15:04,Thực phẩm & Ăn uống,Bank Transfer,164000.0,Late,No Promo,0,2024-01,0
TRX00063553,ZLP007843,2024-01-06 14:48:46,Thực phẩm & Ăn uống,Auto-debit,154000.0,OnTime,No Promo,0,2024-01,0
TRX00063554,ZLP007843,2024-01-21 08:10:23,Viễn thông,Auto-debit,230000.0,OnTime,No Promo,0,2024-01,0
TRX00063555,ZLP007843,2024-02-10 16:34:28,Thực phẩm & Ăn uống,ZaloPay Balance,95000.0,OnTime,No Promo,0,2024-02,0
TRX00063556,ZLP007843,2024-03-04 10:33:57,Thực phẩm & Ăn uống,ZaloPay Balance,113000.0,OnTime,No Promo,0,2024-03,0
TRX00063557,ZLP007843,2024-04-06 14:37:25,Viễn thông,Auto-debit,101000.0,OnTime,No Promo,0,2024-04,0
TRX00063558,ZLP007843,2024-04-17 19:00:13,Thực phẩm & Ăn uống,Auto-debit,219000.0,OnTime,No Promo,0,2024-04,0
TRX00063559,ZLP007843,2024-05-09 13:12:09,Thực phẩm & Ăn uống,ZaloPay Balance,303000.0,OnTime,No Promo,0,2024-05,0
TRX00063560,ZLP007843,2024-05-27 12:51:27,Thực phẩm & Ăn uống,ZaloPay Balance,84000.0,OnTime,No Promo,0,2024-05,0
TRX00063561,ZLP007843,2024-06-14 14:22:05,Điện & Nước,ZaloPay Balance,228000.0,OnTime,No Promo,0,2024-06,0
TRX00063562,ZLP007843,2024-06-28 13:44:43,Thực phẩm & Ăn uống,ZaloPay Balance,75000.0,Late,No Promo,0,2024-06,0
TRX00063563,ZLP007843,2024-07-17 20:35:01,Thực phẩm & Ăn uống,ZaloPay Balance,217000.0,Late,Cashback,0,2024-07,0
TRX00063564,ZLP007843,2024-07-30 18:22:25,Thực phẩm & Ăn uống,ZaloPay Balance,121000.0,OnTime,LimitUpgrade,0,2024-07,0
TRX00063565,ZLP007843,2024-08-06 20:42:24,Thực phẩm & Ăn uống,Bank Transfer,209000.0,OnTime,No Promo,0,2024-08,0
TRX00063566,ZLP007843,2024-08-13 20:38:59,Thực phẩm & Ăn uống,ZaloPay Balance,216000.0,OnTime,FreeFee,0,2024-08,0
TRX00063567,ZLP007843,2024-09-05 23:28:36,Thực phẩm & Ăn uống,Bank Transfer,232000.0,OnTime,No Promo,0,2024-09,0
TRX00063568,ZLP007843,2024-09-19 14:27:06,Giải trí,Bank Transfer,164000.0,OnTime,FreeFee,0,2024-09,0
TRX00063569,ZLP007843,2024-10-08 20:54:21,Thực phẩm & Ăn uống,Auto-debit,94000.0,OnTime,No Promo,0,2024-10,0
TRX00063570,ZLP007843,2024-10-23 18:46:10,Thực phẩm & Ăn uống,Bank Transfer,129000.0,OnTime,LimitUpgrade,0,2024-10,0
TRX00063571,ZLP007843,2024-11-18 14:57:56,Thực phẩm & Ăn uống,Bank Transfer,153000.0,OnTime,No Promo,0,2024-11,0
TRX00063572,ZLP007843,2024-12-10 09:53:01,Thực phẩm & Ăn uống,Auto-debit,145000.0,OnTime,No Promo,0,2024-12,0
TRX00063573,ZLP007843,2024-12-17 16:02:15,Thực phẩm & Ăn uống,ZaloPay Balance,204000.0,Late,No Promo,0,2024-12,0
TRX00063574,ZLP007845,2024-01-18 20:10:15,Điện tử,Manual,2656000.0,Late,No Promo,0,2024-01,0
TRX00063575,ZLP007845,2024-03-29 14:34:44,Điện tử,Auto-debit,3203550.000000003,OnTime,No Promo,0,2024-03,0
TRX00063576,ZLP007845,2024-07-22 12:57:08,Điện tử,ZaloPay Balance,1996000.0,OnTime,No Promo,0,2024-07,0
TRX00063577,ZLP007845,2024-10-31 16:05:59,Điện tử,ZaloPay Balance,2151000.0,OnTime,FreeFee,0,2024-10,0
TRX00063578,ZLP007846,2024-03-31 21:52:52,Thực phẩm & Ăn uống,Auto-debit,462000.0,OnTime,No Promo,0,2024-03,0
TRX00063579,ZLP007846,2024-04-20 10:55:36,Chăm sóc sức khỏe,ZaloPay Balance,308000.0,OnTime,No Promo,0,2024-04,0
TRX00063580,ZLP007846,2024-05-23 10:58:52,Chăm sóc sức khỏe,Bank Transfer,377000.0,OnTime,No Promo,0,2024-05,0
TRX00063581,ZLP007846,2024-07-09 20:04:05,Chăm sóc sức khỏe,ZaloPay Balance,433000.0,Late,No Promo,0,2024-07,0
TRX00063582,ZLP007846,2024-08-18 18:33:37,Chăm sóc sức khỏe,Bank Transfer,467000.0,Late,No Promo,0,2024-08,0
TRX00063583,ZLP007846,2024-09-28 17:24:13,Chăm sóc sức khỏe,ZaloPay Balance,233000.0,OnTime,No Promo,0,2024-09,0
TRX00063584,ZLP007846,2024-11-19 11:57:15,Chăm sóc sức khỏe,Auto-debit,397000.0,OnTime,No Promo,0,2024-11,0
TRX00063585,ZLP007846,2024-12-13 11:42:20,Điện & Nước,ZaloPay Balance,551000.0,OnTime,No Promo,0,2024-12,0
TRX00063586,ZLP007846,2024-12-22 23:23:42,Chăm sóc sức khỏe,ZaloPay Balance,453000.0,Partial,No Promo,0,2024-12,0
TRX00063587,ZLP007847,2024-01-15 21:10:50,Thực phẩm & Ăn uống,ZaloPay Balance,91000.0,Partial,No Promo,0,2024-01,0
TRX00063588,ZLP007847,2024-01-29 13:37:28,Thực phẩm & Ăn uống,Auto-debit,250000.0,OnTime,No Promo,0,2024-01,0
TRX00063589,ZLP007847,2024-02-19 22:46:42,Thực phẩm & Ăn uống,Auto-debit,196000.0,OnTime,No Promo,0,2024-02,0
TRX00063590,ZLP007847,2024-03-10 17:32:54,Điện & Nước,ZaloPay Balance,135000.0,OnTime,No Promo,0,2024-03,0
TRX00063591,ZLP007847,2024-04-03 22:38:04,Thực phẩm & Ăn uống,ZaloPay Balance,10000.0,OnTime,No Promo,0,2024-04,0
TRX00063592,ZLP007847,2024-04-27 14:58:39,Thực phẩm & Ăn uống,ZaloPay Balance,182000.0,OnTime,No Promo,0,2024-04,0
TRX00063593,ZLP007847,2024-05-21 09:22:19,Thực phẩm & Ăn uống,ZaloPay Balance,124000.0,OnTime,No Promo,1,2024-05,1
TRX00063594,ZLP007847,2024-06-11 22:31:50,Điện tử,Bank Transfer,232000.0,OnTime,No Promo,0,2024-06,0
TRX00063595,ZLP007847,2024-06-21 10:42:51,Thực phẩm & Ăn uống,Bank Transfer,267000.0,OnTime,No Promo,0,2024-06,0
TRX00063596,ZLP007847,2024-07-04 12:32:14,Thực phẩm & Ăn uống,Bank Transfer,211000.0,OnTime,No Promo,0,2024-07,0
TRX00063597,ZLP007847,2024-07-18 14:54:55,Thực phẩm & Ăn uống,ZaloPay Balance,149000.0,OnTime,No Promo,0,2024-07,0
TRX00063598,ZLP007847,2024-08-10 10:09:52,Thực phẩm & Ăn uống,Bank Transfer,131000.0,OnTime,No Promo,0,2024-08,0
TRX00063599,ZLP007847,2024-08-14 14:49:39,Thực phẩm & Ăn uống,ZaloPay Balance,239000.0,OnTime,No Promo,0,2024-08,0
TRX00063600,ZLP007847,2024-08-22 15:26:06,Thực phẩm & Ăn uống,ZaloPay Balance,208000.0,OnTime,No Promo,0,2024-08,0
TRX00063601,ZLP007847,2024-09-07 07:58:25,Thực phẩm & Ăn uống,Manual,258000.0,OnTime,No Promo,0,2024-09,0
TRX00063602,ZLP007847,2024-09-16 17:39:15,Thực phẩm & Ăn uống,Auto-debit,179000.0,OnTime,No Promo,0,2024-09,0
TRX00063603,ZLP007847,2024-09-30 19:54:12,Thời trang,Auto-debit,68000.0,OnTime,No Promo,0,2024-09,0
TRX00063604,ZLP007847,2024-10-24 08:46:13,Thực phẩm & Ăn uống,Bank Transfer,315000.0,OnTime,No Promo,0,2024-10,0
TRX00063605,ZLP007847,2024-11-05 16:11:08,Thực phẩm & Ăn uống,Manual,338000.0,OnTime,Cashback,0,2024-11,0
TRX00063606,ZLP007847,2024-12-02 14:00:27,Thực phẩm & Ăn uống,Bank Transfer,188000.0,OnTime,No Promo,0,2024-12,0
TRX00063607,ZLP007847,2024-12-20 09:41:34,Thực phẩm & Ăn uống,ZaloPay Balance,192000.0,OnTime,No Promo,0,2024-12,0
TRX00063608,ZLP007848,2024-09-29 13:47:18,Thực phẩm & Ăn uống,ZaloPay Balance,296000.0,OnTime,No Promo,0,2024-09,0
TRX00063609,ZLP007848,2024-10-16 23:20:33,Giải trí,Auto-debit,165000.0,OnTime,Cashback,0,2024-10,0
TRX00063610,ZLP007848,2024-10-27 15:23:07,Thực phẩm & Ăn uống,ZaloPay Balance,144000.0,OnTime,No Promo,0,2024-10,0
TRX00063611,ZLP007848,2024-11-04 17:09:11,Thực phẩm & Ăn uống,Auto-debit,244000.0,OnTime,FreeFee,0,2024-11,0
TRX00063612,ZLP007848,2024-11-30 13:37:02,Thực phẩm & Ăn uống,ZaloPay Balance,172000.0,OnTime,No Promo,0,2024-11,0
TRX00063613,ZLP007848,2024-12-16 13:35:50,Thực phẩm & Ăn uống,Auto-debit,109000.0,OnTime,LimitUpgrade,0,2024-12,0
TRX00063614,ZLP007849,2024-01-05 18:45:32,Điện tử,ZaloPay Balance,1884000.0,OnTime,No Promo,0,2024-01,0
TRX00063615,ZLP007849,2024-03-23 14:06:50,Chăm sóc sức khỏe,Bank Transfer,2820000.0,OnTime,LimitUpgrade,0,2024-03,0
TRX00063616,ZLP007849,2024-07-30 14:10:59,Điện tử,Manual,3203550.000000003,OnTime,No Promo,0,2024-07,0
TRX00063617,ZLP007849,2024-11-22 12:01:13,Điện tử,ZaloPay Balance,1268000.0,OnTime,Cashback,0,2024-11,0
TRX00063618,ZLP007850,2024-06-30 15:35:29,Thực phẩm & Ăn uống,Auto-debit,230000.0,OnTime,No Promo,0,2024-06,0
TRX00063619,ZLP007850,2024-07-19 15:01:54,Thực phẩm & Ăn uống,Bank Transfer,203000.0,OnTime,FreeFee,0,2024-07,0
TRX00063620,ZLP007850,2024-08-21 07:01:16,Thời trang,Manual,250000.0,OnTime,FreeFee,0,2024-08,0
TRX00063621,ZLP007850,2024-09-03 18:17:55,Thực phẩm & Ăn uống,Auto-debit,18000.0,OnTime,Cashback,0,2024-09,0
TRX00063622,ZLP007850,2024-09-21 22:36:14,Thực phẩm & Ăn uống,Auto-debit,364000.0,OnTime,No Promo,0,2024-09,0
TRX00063623,ZLP007850,2024-10-24 13:39:09,Thực phẩm & Ăn uống,ZaloPay Balance,143000.0,OnTime,No Promo,0,2024-10,0
TRX00063624,ZLP007850,2024-10-30 14:31:53,Thực phẩm & Ăn uống,ZaloPay Balance,161000.0,OnTime,LimitUpgrade,0,2024-10,0
TRX00063625,ZLP007850,2024-11-09 22:45:32,Thực phẩm & Ăn uống,ZaloPay Balance,110000.0,OnTime,No Promo,0,2024-11,0
TRX00063626,ZLP007850,2024-12-09 09:24:31,Thực phẩm & Ăn uống,ZaloPay Balance,184000.0,OnTime,No Promo,0,2024-12,0
TRX00063627,ZLP007850,2024-12-19 07:12:52,Thực phẩm & Ăn uống,ZaloPay Balance,89000.0,OnTime,No Promo,0,2024-12,0
TRX00063628,ZLP007850,2024-12-29 18:38:25,Thực phẩm & Ăn uống,Bank Transfer,254000.0,OnTime,No Promo,0,2024-12,0
TRX00063629,ZLP007851,2024-01-05 11:16:41,Chăm sóc sức khỏe,Auto-debit,323000.0,OnTime,No Promo,0,2024-01,0
TRX00063630,ZLP007851,2024-02-23 10:45:21,Chăm sóc sức khỏe,ZaloPay Balance,247000.0,OnTime,No Promo,0,2024-02,0
TRX00063631,ZLP007851,2024-04-03 10:23:58,Viễn thông,Bank Transfer,264000.0,Late,Cashback,0,2024-04,0
TRX00063632,ZLP007851,2024-04-16 16:18:24,Chăm sóc sức khỏe,Manual,449000.0,Late,No Promo,0,2024-04,0
