customer_id,age,gender,city,city_tier,kyc_verified,phone_verified,device_type,referral_source,activation_date,credit_limit_vnd,primary_cat_pref,wl_age_days,first_trx_date,last_trx_date,recency_days,total_trx_count,total_amount_vnd,avg_amount_vnd,max_amount_vnd,outstanding_balance_vnd,utilization_ratio,tenure_days,avg_inter_days,months_active,max_consecutive_months,spending_velocity_ratio,r90_count,r90_amount,unique_categories,top_category,late_count,partial_count,ontime_count,late_rate,promo_count,promo_rate,suspicious_count,lifecycle_segment,churn_30d,churn_60d,churn_90d,churn_label
ZLP006970,32.0,Female,Hồ Chí Minh,1,0,1,Android,Organic,2024-08-28,3000000,Du lịch & Vận chuyển,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP006971,21.0,Female,Cần Thơ,2,1,1,iOS,Referral,2024-01-31,500000,Viễn thông,2.0,2024-02-02 18:06:27,2024-11-29 12:21:44,31.0,11.0,2051000.0,186454.54545454544,365000.0,0.0,0.3418,300.0,27.3,9.0,7.0,0.909,3.0,509000.0,3.0,Viễn thông,2.0,1.0,8.0,0.1818,1.0,0.0909,0.0,RPU_Mid,1,0,0,0
ZLP006972,27.0,Female,Hà Nội,1,1,1,Android,Organic,2023-10-03,1000000,Điện tử,93.0,2024-01-04 11:23:24,2024-10-09 21:07:00,82.0,4.0,10517100.000000006,2629275.0000000014,3203550.000000003,0.0,0.8764,279.0,69.8,4.0,1.0,0.775,1.0,1632000.0,2.0,Điện tử,0.0,2.0,2.0,0.0,1.0,0.25,0.0,RPU_Early,1,1,0,1
ZLP006973,39.0,Male,Hà Nội,1,1,1,Android,Campaign,2024-01-01,2000000,Chăm sóc sức khỏe,2.0,2024-01-03 22:28:31,2024-04-18 21:30:08,256.0,5.0,1959000.0,391800.0,603000.0,0.0,0.0816,105.0,21.0,3.0,2.0,0.0,0.0,0.0,1.0,Chăm sóc sức khỏe,3.0,0.0,2.0,0.6,1.0,0.2,0.0,RPU_Early,1,1,1,1
ZLP006974,34.0,Female,Cần Thơ,2,1,1,iOS,Social,2024-11-26,2000000,Viễn thông,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP006975,36.0,Female,Hồ Chí Minh,1,0,1,Android,Organic,2023-12-02,1000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP006976,28.0,Male,Bình Dương,3,1,1,Android,Referral,2023-11-02,2000000,Chăm sóc sức khỏe,61.0,2024-01-02 22:44:16,2024-12-03 20:12:39,27.0,11.0,3624000.0,329454.54545454547,461000.0,81000.0,0.151,335.0,30.5,10.0,5.0,0.677,2.0,537000.0,4.0,Chăm sóc sức khỏe,2.0,0.0,9.0,0.1818,2.0,0.1818,0.0,RPU_Mid,0,0,0,0
ZLP006977,29.0,Male,Hồ Chí Minh,1,0,1,Android,Organic,2023-07-05,1000000,Giải trí,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP006978,34.0,Male,Hà Nội,1,1,1,Android,Unknown,2024-03-01,2000000,Du lịch & Vận chuyển,5.0,2024-03-06 09:46:42,2024-12-24 12:23:21,6.0,6.0,5241000.0,873500.0,1375000.0,774000.0,0.2184,293.0,48.8,6.0,2.0,1.085,2.0,2149000.0,2.0,Du lịch & Vận chuyển,0.0,0.0,6.0,0.0,3.0,0.5,0.0,RPU_Mid,0,0,0,0
ZLP006979,37.0,Female,Đà Nẵng,2,1,0,Android,Referral,2023-07-05,2000000,Thực phẩm & Ăn uống,183.0,2024-01-04 09:16:07,2024-12-13 11:54:35,17.0,18.0,2946000.0,163666.66666666666,293000.0,250000.0,0.1228,344.0,19.1,12.0,12.0,0.849,4.0,767000.0,5.0,Thực phẩm & Ăn uống,2.0,1.0,15.0,0.1111,7.0,0.3889,0.0,RPU_Loyal,0,0,0,0
ZLP006980,27.0,Male,Hà Nội,1,1,1,iOS,Unknown,2024-05-30,3000000,Thời trang,2.0,2024-06-01 19:57:33,2024-12-28 14:25:19,2.0,6.0,3183000.0,530500.0,763000.0,502000.0,0.0884,209.0,34.8,6.0,4.0,1.161,3.0,1206000.0,1.0,Thời trang,1.0,0.0,5.0,0.1667,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP006981,20.0,Male,Hà Nội,1,1,1,Android,Referral,2024-09-27,2000000,Du lịch & Vận chuyển,6.0,2024-10-03 13:25:39,2024-10-03 13:25:39,88.0,1.0,876000.0,876000.0,876000.0,0.0,0.0365,1.0,1.0,1.0,1.0,0.011,1.0,876000.0,1.0,Du lịch & Vận chuyển,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,0,1
ZLP006982,35.0,Female,Hải Phòng,2,1,1,Android,Organic,2024-09-27,2000000,Điện & Nước,0.0,2024-09-27 13:51:17,2024-12-29 08:39:36,1.0,5.0,1294000.0,258800.0,370000.0,383000.0,0.0539,92.0,18.4,4.0,4.0,0.818,4.0,924000.0,1.0,Điện & Nước,0.0,0.0,5.0,0.0,2.0,0.4,0.0,RPU_Early,0,0,0,0
ZLP006983,26.0,Female,Nghệ An,3,1,1,iOS,Unknown,2023-07-05,2000000,Thời trang,181.0,2024-01-02 23:59:05,2024-12-20 12:53:08,10.0,9.0,5603000.0,622555.5555555555,1177000.0,662000.0,0.2335,352.0,39.1,9.0,6.0,0.435,1.0,662000.0,4.0,Thời trang,1.0,0.0,8.0,0.1111,4.0,0.4444,1.0,RPU_Mid,0,0,0,0
ZLP006984,23.0,Female,Hải Phòng,2,1,1,Android,Referral,2024-01-31,1000000,Viễn thông,6.0,2024-02-06 23:00:24,2024-11-28 17:47:24,32.0,12.0,2412000.0,201000.0,331000.0,0.0,0.201,295.0,24.6,10.0,10.0,0.546,2.0,432000.0,3.0,Viễn thông,2.0,0.0,10.0,0.1667,4.0,0.3333,0.0,RPU_Mid,1,0,0,0
ZLP006985,20.0,Female,Đà Nẵng,2,1,1,iOS,Campaign,2023-07-05,1000000,Điện tử,185.0,2024-01-06 13:14:05,2024-10-24 08:02:50,67.0,5.0,11986000.0,2397200.0,3097000.0,0.0,0.9988,291.0,58.2,5.0,1.0,0.647,1.0,1661000.0,2.0,Điện tử,1.0,0.0,4.0,0.2,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP006986,24.0,Female,Hải Phòng,2,1,0,Android,Campaign,2024-01-31,3000000,Chăm sóc sức khỏe,0.0,2024-01-31 14:25:22,2024-11-21 23:09:12,39.0,8.0,3034000.0,379250.0,613000.0,0.0,0.0843,295.0,36.9,8.0,3.0,0.819,2.0,1066000.0,3.0,Chăm sóc sức khỏe,0.0,0.0,8.0,0.0,3.0,0.375,0.0,RPU_Mid,1,0,0,0
ZLP006987,19.0,Male,An Giang,3,1,1,iOS,Organic,2024-06-29,1000000,Điện tử,6.0,2024-07-05 20:37:50,2024-12-22 11:51:29,8.0,3.0,6891550.000000003,2297183.3333333344,3203550.000000003,3203550.0,0.5743,169.0,56.3,3.0,1.0,0.626,1.0,3203550.000000003,2.0,Điện tử,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP006988,40.0,Female,Hà Nội,1,1,1,Android,Campaign,2024-01-31,2000000,Giải trí,1.0,2024-02-01 15:41:58,2024-12-15 19:00:55,15.0,8.0,1942000.0,242750.0,502000.0,322000.0,0.0809,318.0,39.8,7.0,4.0,0.442,1.0,322000.0,2.0,Giải trí,0.0,1.0,7.0,0.0,1.0,0.125,0.0,RPU_Mid,0,0,0,0
ZLP006989,27.0,Male,Hà Nội,1,1,1,iOS,Campaign,2024-07-29,500000,Thực phẩm & Ăn uống,2.0,2024-07-31 15:52:55,2024-12-05 12:26:30,25.0,10.0,1867000.0,186700.0,319000.0,131000.0,0.3112,126.0,12.6,6.0,6.0,0.56,4.0,895000.0,3.0,Thực phẩm & Ăn uống,0.0,0.0,10.0,0.0,3.0,0.3,0.0,RPU_Mid,0,0,0,0
ZLP006990,27.0,Female,Hồ Chí Minh,1,1,1,iOS,Social,2024-06-29,3000000,Thời trang,3.0,2024-07-02 14:59:56,2024-08-07 13:13:31,145.0,2.0,1566000.0,783000.0,1014000.0,0.0,0.0435,35.0,17.5,2.0,2.0,0.0,0.0,0.0,2.0,Du lịch & Vận chuyển,0.0,1.0,1.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP006991,31.0,Female,Hà Nội,1,1,1,Android,Organic,2023-12-02,5000000,Thực phẩm & Ăn uống,32.0,2024-01-03 23:01:33,2024-12-18 11:09:12,12.0,21.0,3990000.0,190000.0,299000.0,182000.0,0.0665,349.0,16.6,12.0,12.0,0.923,5.0,1068000.0,4.0,Thực phẩm & Ăn uống,6.0,0.0,15.0,0.2857,7.0,0.3333,1.0,RPU_Loyal,0,0,0,0
ZLP006992,33.0,Male,Nghệ An,3,1,1,Android,Unknown,2024-03-01,1000000,Giải trí,2.0,2024-03-03 08:09:25,2024-10-19 18:03:35,72.0,5.0,1620000.0,324000.0,485000.0,0.0,0.135,230.0,46.0,5.0,2.0,0.511,1.0,400000.0,1.0,Giải trí,1.0,0.0,4.0,0.2,2.0,0.4,0.0,RPU_Early,1,1,0,1
ZLP006993,33.0,Female,Đà Nẵng,2,1,1,Unknown,Social,2023-01-01,2000000,Du lịch & Vận chuyển,368.0,2024-01-04 16:49:13,2024-01-04 16:49:13,361.0,1.0,664000.0,664000.0,664000.0,0.0,0.0277,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Du lịch & Vận chuyển,0.0,0.0,1.0,0.0,1.0,1.0,0.0,FPU,1,1,1,1
ZLP006994,34.0,Male,Cần Thơ,2,1,1,Android,Organic,2023-12-18,2000000,Giải trí,20.0,2024-01-07 19:26:51,2024-08-27 14:50:29,125.0,5.0,1621000.0,324200.0,409000.0,0.0,0.0675,232.0,46.4,5.0,2.0,0.0,0.0,0.0,1.0,Giải trí,1.0,0.0,4.0,0.2,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP006995,24.0,Other,Hồ Chí Minh,1,1,1,Android,Organic,2023-11-02,3000000,Giải trí,61.0,2024-01-02 21:11:38,2024-11-19 09:52:50,41.0,8.0,2741000.0,342625.0,501000.0,0.0,0.0761,321.0,40.1,6.0,2.0,0.446,1.0,271000.0,3.0,Giải trí,1.0,2.0,5.0,0.125,0.0,0.0,0.0,RPU_Mid,1,0,0,0
ZLP006996,26.0,Female,Hồ Chí Minh,1,0,1,Android,Organic,2024-09-27,500000,Du lịch & Vận chuyển,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP006997,32.0,Female,Hà Nội,1,1,1,Android,Referral,2023-12-18,2000000,Du lịch & Vận chuyển,19.0,2024-01-06 19:07:27,2024-01-06 19:07:27,359.0,1.0,378000.0,378000.0,378000.0,0.0,0.0158,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Du lịch & Vận chuyển,0.0,1.0,0.0,0.0,1.0,1.0,0.0,FPU,1,1,1,1
ZLP006998,24.0,Female,Nghệ An,3,0,1,Android,Campaign,2024-03-31,2000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP006999,27.0,Female,Hà Nội,1,1,1,Android,Unknown,2024-04-30,2000000,Điện & Nước,1.0,2024-05-01 09:38:58,2024-12-09 10:08:13,21.0,10.0,2482000.0,248200.0,334000.0,216000.0,0.1034,222.0,22.2,8.0,8.0,0.74,3.0,728000.0,3.0,Điện & Nước,3.0,2.0,5.0,0.3,3.0,0.3,0.0,RPU_Mid,0,0,0,0
ZLP007000,30.0,Female,Hải Phòng,2,1,1,Android,Referral,2024-05-30,1000000,Du lịch & Vận chuyển,3.0,2024-06-02 09:07:07,2024-12-04 09:15:51,26.0,4.0,4083000.0,1020750.0,1485000.0,451000.0,0.3402,185.0,46.2,4.0,2.0,0.514,1.0,451000.0,1.0,Du lịch & Vận chuyển,0.0,0.0,4.0,0.0,2.0,0.5,0.0,RPU_Early,0,0,0,0
ZLP007001,32.0,Female,Hồ Chí Minh,1,1,1,iOS,Campaign,2024-05-30,1000000,Điện tử,6.0,2024-06-05 10:35:43,2024-12-14 13:01:43,16.0,3.0,6514000.0,2171333.3333333335,2710000.0,2710000.0,0.5428,192.0,64.0,3.0,1.0,0.711,1.0,2710000.0,1.0,Điện tử,1.0,0.0,2.0,0.3333,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP007002,18.0,Female,Cần Thơ,2,1,1,iOS,Unknown,2023-12-02,3000000,Du lịch & Vận chuyển,33.0,2024-01-04 12:21:12,2024-12-24 12:35:37,6.0,9.0,8044000.0,893777.7777777778,1359000.0,1359000.0,0.2234,355.0,39.4,8.0,4.0,0.877,2.0,1931000.0,3.0,Du lịch & Vận chuyển,0.0,0.0,9.0,0.0,3.0,0.3333,0.0,RPU_Mid,0,0,0,0
ZLP007003,32.0,Female,Cần Thơ,2,1,1,Android,Organic,2024-04-30,500000,Chăm sóc sức khỏe,3.0,2024-05-03 18:41:28,2024-12-08 11:11:38,22.0,7.0,1753000.0,250428.57142857142,477000.0,105000.0,0.2922,218.0,31.1,7.0,6.0,0.692,2.0,144000.0,3.0,Chăm sóc sức khỏe,1.0,0.0,6.0,0.1429,1.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP007004,26.0,Female,Hải Phòng,2,1,1,Android,Campaign,2024-01-31,2000000,Điện & Nước,1.0,2024-02-01 09:59:33,2024-12-20 20:36:15,10.0,13.0,2904000.0,223384.61538461538,367000.0,510000.0,0.121,323.0,24.8,11.0,11.0,1.104,4.0,1057000.0,1.0,Điện & Nước,0.0,0.0,13.0,0.0,4.0,0.3077,1.0,RPU_Mid,0,0,0,0
ZLP007005,32.0,Female,Hồ Chí Minh,1,0,1,iOS,Campaign,2024-03-01,1000000,Du lịch & Vận chuyển,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007006,32.0,Female,Hồ Chí Minh,1,0,1,iOS,Organic,2023-01-01,1000000,Chăm sóc sức khỏe,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007007,37.0,Female,Hồ Chí Minh,1,1,1,Unknown,Unknown,2023-11-02,2000000,Thời trang,60.0,2024-01-01 19:20:08,2024-11-12 08:04:51,48.0,8.0,3628000.0,453500.0,1066000.0,0.0,0.1512,315.0,39.4,8.0,5.0,0.438,1.0,559000.0,1.0,Thời trang,1.0,1.0,6.0,0.125,1.0,0.125,0.0,RPU_Mid,1,0,0,0
ZLP007008,36.0,Male,Nghệ An,3,1,1,iOS,Referral,2024-09-27,3000000,Thời trang,3.0,2024-09-30 12:25:40,2024-12-17 13:58:28,13.0,3.0,2180000.0,726666.6666666666,1021000.0,1021000.0,0.0606,78.0,26.0,3.0,2.0,0.578,2.0,1180000.0,1.0,Thời trang,0.0,0.0,3.0,0.0,1.0,0.3333,0.0,RPU_Early,0,0,0,0
ZLP007009,36.0,Male,Hồ Chí Minh,1,1,0,iOS,Social,2023-12-02,2000000,Thời trang,34.0,2024-01-05 14:34:13,2024-11-26 19:51:39,34.0,8.0,5086000.0,635750.0,1178000.0,0.0,0.2119,326.0,40.8,8.0,3.0,0.906,2.0,1541000.0,2.0,Thời trang,0.0,1.0,7.0,0.0,3.0,0.375,0.0,RPU_Mid,1,0,0,0
ZLP007010,36.0,Male,Hồ Chí Minh,1,0,1,Android,Unknown,2024-01-01,3000000,Thực phẩm & Ăn uống,0.0,2024-01-01 16:29:12,2024-12-19 21:40:08,11.0,18.0,2578000.0,143222.22222222222,265000.0,419000.0,0.0716,353.0,19.6,12.0,12.0,0.872,4.0,679000.0,3.0,Thực phẩm & Ăn uống,1.0,1.0,16.0,0.0556,5.0,0.2778,0.0,RPU_Loyal,0,0,0,0
ZLP007011,29.0,Female,Đà Nẵng,2,1,1,iOS,Campaign,2023-10-03,2000000,Chăm sóc sức khỏe,96.0,2024-01-07 22:22:43,2024-12-13 18:59:47,17.0,11.0,3223000.0,293000.0,564000.0,416000.0,0.1343,340.0,30.9,11.0,8.0,1.03,3.0,1224000.0,2.0,Chăm sóc sức khỏe,1.0,2.0,8.0,0.0909,2.0,0.1818,0.0,RPU_Mid,0,0,0,0
ZLP007012,28.0,Male,Đà Nẵng,2,1,1,iOS,Social,2023-10-03,2000000,Du lịch & Vận chuyển,95.0,2024-01-06 10:28:23,2024-09-12 11:29:43,109.0,6.0,3247000.0,541166.6666666666,1119000.0,0.0,0.1353,250.0,41.7,5.0,2.0,0.0,0.0,0.0,2.0,Du lịch & Vận chuyển,0.0,1.0,5.0,0.0,1.0,0.1667,0.0,RPU_Mid,1,1,1,1
ZLP007013,33.0,Other,Hải Phòng,2,1,1,iOS,Campaign,2023-11-02,2000000,Viễn thông,66.0,2024-01-07 19:08:12,2024-12-29 08:34:53,1.0,14.0,3021000.0,215785.7142857143,345000.0,273000.0,0.1259,356.0,25.4,11.0,7.0,1.13,4.0,645000.0,2.0,Viễn thông,0.0,0.0,14.0,0.0,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP007014,32.0,Female,Nghệ An,3,1,1,iOS,Unknown,2024-01-31,5000000,Điện & Nước,6.0,2024-02-06 09:53:50,2024-12-20 11:50:03,10.0,13.0,3796000.0,292000.0,377000.0,325000.0,0.0633,318.0,24.5,11.0,11.0,0.815,3.0,877000.0,2.0,Điện & Nước,0.0,1.0,12.0,0.0,0.0,0.0,0.0,RPU_Mid,0,0,0,0
ZLP007015,26.0,Female,Đà Nẵng,2,1,1,Android,Organic,2024-09-27,2000000,Viễn thông,5.0,2024-10-02 12:53:38,2024-12-15 18:56:59,15.0,4.0,864000.0,216000.0,263000.0,243000.0,0.036,74.0,18.5,3.0,3.0,0.822,4.0,864000.0,1.0,Viễn thông,0.0,1.0,3.0,0.0,1.0,0.25,0.0,RPU_Early,0,0,0,0
ZLP007016,30.0,Male,An Giang,3,0,1,Android,Organic,2023-12-02,2000000,Điện tử,30.0,2024-01-01 17:31:16,2024-01-01 17:31:16,364.0,1.0,1820000.0,1820000.0,1820000.0,0.0,0.0758,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Điện tử,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP007017,27.0,Female,Bình Dương,3,1,1,Android,Organic,2023-12-02,2000000,Chăm sóc sức khỏe,33.0,2024-01-04 21:24:56,2024-03-06 16:47:33,299.0,3.0,1285000.0,428333.3333333333,523000.0,0.0,0.0535,61.0,20.3,3.0,3.0,0.0,0.0,0.0,2.0,Chăm sóc sức khỏe,0.0,0.0,3.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,1,1
ZLP007018,22.0,Female,Hồ Chí Minh,1,0,0,Android,Organic,2024-01-31,1000000,Thực phẩm & Ăn uống,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007019,35.0,Female,An Giang,3,0,1,Android,Campaign,2023-12-02,1000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007020,28.0,Male,Hồ Chí Minh,2,1,1,Android,Organic,2024-08-28,500000,Chăm sóc sức khỏe,5.0,2024-09-02 13:39:29,2024-12-19 11:15:08,11.0,4.0,1591000.0,397750.0,522000.0,522000.0,0.2652,107.0,26.8,4.0,4.0,0.892,3.0,1264000.0,2.0,Chăm sóc sức khỏe,0.0,0.0,4.0,0.0,1.0,0.25,0.0,RPU_Early,0,0,0,0
ZLP007021,40.0,Female,Hà Nội,1,1,0,iOS,Organic,2023-12-18,3000000,Viễn thông,19.0,2024-01-06 10:44:35,2024-12-05 18:10:55,25.0,12.0,2182000.0,181833.33333333334,286000.0,226000.0,0.0606,334.0,27.8,11.0,8.0,0.928,3.0,591000.0,2.0,Viễn thông,1.0,0.0,11.0,0.0833,1.0,0.0833,0.0,RPU_Mid,0,0,0,0
ZLP007022,18.0,Female,Bình Dương,3,1,1,Android,Organic,2024-01-15,1000000,Viễn thông,5.0,2024-01-20 15:19:03,2024-12-10 14:19:51,20.0,13.0,3009000.0,231461.53846153847,378000.0,136000.0,0.2507,324.0,24.9,11.0,8.0,1.108,4.0,949000.0,3.0,Viễn thông,1.0,1.0,11.0,0.0769,3.0,0.2308,0.0,RPU_Mid,0,0,0,0
ZLP007023,24.0,Female,Hà Nội,1,0,1,iOS,Campaign,2024-01-31,2000000,Điện & Nước,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007024,28.0,Female,Hồ Chí Minh,1,1,1,Android,Organic,2024-05-30,5000000,Du lịch & Vận chuyển,0.0,2024-05-30 17:14:46,2024-12-14 16:19:48,16.0,3.0,2214000.0,738000.0,1045000.0,783000.0,0.0369,197.0,65.7,3.0,1.0,0.73,1.0,783000.0,2.0,Du lịch & Vận chuyển,0.0,0.0,3.0,0.0,1.0,0.3333,0.0,RPU_Early,0,0,0,0
ZLP007025,34.0,Female,Bình Dương,3,1,1,iOS,Campaign,2024-01-31,2000000,Viễn thông,4.0,2024-02-04 12:50:39,2024-12-23 14:22:40,7.0,14.0,2927000.0,209071.42857142858,280000.0,280000.0,0.122,323.0,23.1,11.0,11.0,1.025,4.0,945000.0,4.0,Viễn thông,2.0,0.0,12.0,0.1429,3.0,0.2143,0.0,RPU_Mid,0,0,0,0
ZLP007026,30.0,Female,Đồng Nai,3,1,1,Android,Unknown,2023-11-02,500000,Điện & Nước,61.0,2024-01-02 11:19:19,2024-12-19 09:45:49,11.0,13.0,3320000.0,255384.61538461538,387000.0,272000.0,0.5533,351.0,27.0,10.0,7.0,0.9,3.0,760000.0,2.0,Điện & Nước,1.0,0.0,12.0,0.0769,4.0,0.3077,0.0,RPU_Mid,0,0,0,0
ZLP007027,29.0,Female,Bình Dương,3,1,1,Android,Campaign,2023-10-03,3000000,Giải trí,96.0,2024-01-07 16:05:09,2024-10-29 16:22:32,62.0,7.0,2661000.0,380142.85714285716,529000.0,0.0,0.0739,296.0,42.3,6.0,2.0,0.94,2.0,1005000.0,2.0,Giải trí,2.0,1.0,4.0,0.2857,1.0,0.1429,0.0,RPU_Mid,1,1,0,1
ZLP007028,21.0,Female,Hồ Chí Minh,1,1,1,Android,Organic,2024-09-27,1000000,Thực phẩm & Ăn uống,1.0,2024-09-28 21:21:56,2024-12-29 21:55:46,1.0,5.0,899000.0,179800.0,236000.0,403000.0,0.0749,92.0,18.4,3.0,2.0,0.818,4.0,743000.0,2.0,Thực phẩm & Ăn uống,0.0,0.0,5.0,0.0,0.0,0.0,0.0,RPU_Early,0,0,0,0
ZLP007029,21.0,Female,Nghệ An,3,1,1,Android,Unknown,2024-06-29,2000000,Điện tử,1.0,2024-06-30 10:59:05,2024-10-13 14:35:12,78.0,2.0,5964550.000000003,2982275.0000000014,3203550.000000003,0.0,0.2485,105.0,52.5,2.0,1.0,0.583,1.0,2761000.0,1.0,Điện tử,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP007030,29.0,Male,Hồ Chí Minh,1,1,0,Android,Campaign,2023-01-01,2000000,Viễn thông,368.0,2024-01-04 09:35:17,2024-12-16 17:44:24,14.0,14.0,2707000.0,193357.14285714287,281000.0,175000.0,0.1128,347.0,24.8,12.0,12.0,0.826,3.0,715000.0,2.0,Viễn thông,2.0,1.0,11.0,0.1429,2.0,0.1429,0.0,RPU_Mid,0,0,0,0
ZLP007031,19.0,Male,Hà Nội,1,1,1,iOS,Social,2024-06-29,1000000,Điện tử,5.0,2024-07-04 13:33:49,2024-07-04 13:33:49,179.0,1.0,2247000.0,2247000.0,2247000.0,0.0,0.1872,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Chăm sóc sức khỏe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,FPU,1,1,1,1
ZLP007032,24.0,Male,Hồ Chí Minh,1,1,1,Android,Social,2024-03-01,1000000,Viễn thông,4.0,2024-03-05 14:03:29,2024-12-15 14:05:43,15.0,11.0,2438000.0,221636.36363636365,381000.0,304000.0,0.2032,285.0,25.9,10.0,10.0,0.864,3.0,759000.0,5.0,Viễn thông,0.0,2.0,9.0,0.0,1.0,0.0909,0.0,RPU_Mid,0,0,0,0
ZLP007033,31.0,Male,Hồ Chí Minh,1,1,1,iOS,Unknown,2024-01-15,1000000,Thời trang,4.0,2024-01-19 14:24:55,2024-12-12 16:35:07,18.0,8.0,4053000.0,506625.0,1446000.0,713000.0,0.3378,328.0,41.0,7.0,2.0,0.911,2.0,2159000.0,2.0,Thời trang,0.0,1.0,7.0,0.0,3.0,0.375,0.0,RPU_Mid,0,0,0,0
ZLP007034,22.0,Female,Hà Nội,1,1,1,iOS,Campaign,2023-01-01,500000,Thực phẩm & Ăn uống,368.0,2024-01-04 18:34:36,2024-12-08 13:25:10,22.0,17.0,3028000.0,178117.64705882352,451000.0,202000.0,0.5047,338.0,19.9,11.0,8.0,0.663,3.0,627000.0,2.0,Thực phẩm & Ăn uống,2.0,0.0,15.0,0.1176,2.0,0.1176,0.0,RPU_Loyal,0,0,0,0
ZLP007035,37.0,Male,Cần Thơ,2,1,1,Android,Campaign,2024-05-30,1000000,Chăm sóc sức khỏe,3.0,2024-06-02 16:49:29,2024-12-23 11:32:24,7.0,6.0,1585000.0,264166.6666666667,511000.0,44000.0,0.1321,203.0,33.8,6.0,5.0,0.752,2.0,341000.0,1.0,Chăm sóc sức khỏe,1.0,2.0,3.0,0.1667,1.0,0.1667,0.0,RPU_Mid,0,0,0,0
ZLP007036,35.0,Female,Hải Phòng,2,0,1,iOS,Unknown,2023-11-02,5000000,Điện tử,,,,,,,,,,,,,,,,,,,,,,,,,,,No_Transaction,1,1,1,1
ZLP007037,18.0,Female,Thanh Hóa,3,1,1,Android,Campaign,2024-04-30,2000000,Du lịch & Vận chuyển,1.0,2024-05-01 07:31:23,2024-12-22 11:32:58,8.0,5.0,5288000.0,1057600.0,1587000.0,1983000.0,0.2203,235.0,47.0,4.0,1.0,1.567,3.0,2997000.0,1.0,Du lịch & Vận chuyển,1.0,0.0,4.0,0.2,0.0,0.0,1.0,RPU_Early,0,0,0,0
ZLP007038,22.0,Male,Đồng Nai,3,1,1,Android,Organic,2023-01-01,3000000,Thực phẩm & Ăn uống,369.0,2024-01-05 08:43:17,2024-11-30 14:27:00,30.0,19.0,3849000.0,202578.94736842104,353000.0,0.0,0.1069,330.0,17.4,11.0,11.0,0.579,3.0,654000.0,5.0,Thực phẩm & Ăn uống,3.0,0.0,16.0,0.1579,2.0,0.1053,0.0,RPU_Loyal,1,0,0,0
ZLP007039,18.0,Female,Hà Nội,1,1,1,iOS,Social,2024-06-29,2000000,Điện tử,3.0,2024-07-02 10:21:16,2024-10-14 12:23:52,77.0,2.0,5025000.0,2512500.0,2682000.0,0.0,0.2094,104.0,52.0,2.0,1.0,0.578,1.0,2343000.0,1.0,Điện tử,0.0,0.0,2.0,0.0,0.0,0.0,0.0,RPU_Early,1,1,0,1
ZLP007040,23.0,Female,Bình Dương,3,1,1,Android,Organic,2023-01-01,2000000,Giải trí,366.0,2024-01-02 19:35:24,2024-12-15 08:21:28,15.0,7.0,1895000.0,270714.28571428574,436000.0,436000.0,0.079,347.0,49.6,6.0,2.0,0.551,1.0,436000.0,1.0,Giải trí,1.0,2.0,4.0,0.1429,0.0,0.0,0.0,RPU_Mid,0,0,0,0
