customer_id,activation_date,age,gender,city,city_tier,kyc_verified,phone_verified,credit_limit_vnd,primary_cat_pref,referral_source,device_type
ZLP006896,2024-04-30,24.0,Female,Đà Nẵng,2,1,1,3000000,Điện tử,Campaign,Android
ZLP006897,2023-12-02,23.0,Male,Hồ Chí Minh,1,1,1,1000000,Giải trí,Unknown,Android
ZLP006898,2023-12-02,21.0,Male,Hà Nội,1,1,1,3000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP006899,2023-12-18,27.0,Female,Bình Dương,3,1,1,3000000,Viễn thông,Organic,Android
ZLP006900,2023-04-06,19.0,Female,Hải Phòng,2,1,1,2000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP006901,2024-08-28,33.0,Female,Nghệ An,3,1,1,2000000,Thực phẩm & Ăn uống,Social,Android
ZLP006902,2023-07-05,28.0,Female,Cần Thơ,2,1,1,5000000,Thực phẩm & Ăn uống,Referral,Android
ZLP006903,2024-04-30,30.0,Male,Đà Nẵng,2,1,1,3000000,Du lịch & Vận chuyển,Campaign,iOS
ZLP006904,2024-04-30,25.0,Female,Hồ Chí Minh,1,1,0,2000000,Thời trang,Unknown,iOS
ZLP006905,2024-07-29,25.0,Male,Hồ Chí Minh,1,0,1,2000000,Điện tử,Campaign,iOS
ZLP006906,2024-01-31,29.0,Female,Hồ Chí Minh,1,1,1,3000000,Viễn thông,Unknown,iOS
ZLP006907,2024-04-30,21.0,Female,Hồ Chí Minh,1,1,0,500000,Giải trí,Organic,Android
ZLP006908,2023-12-02,25.0,Female,Hà Nội,1,1,1,2000000,Viễn thông,Organic,iOS
ZLP006909,2024-05-30,22.0,Female,Hà Nội,1,1,1,5000000,Điện & Nước,Unknown,iOS
ZLP006910,2023-12-02,22.0,Male,Cần Thơ,2,1,1,5000000,Chăm sóc sức khỏe,Organic,Android
ZLP006911,2024-08-28,18.0,Female,Đà Nẵng,2,1,1,3000000,Chăm sóc sức khỏe,Campaign,Android
ZLP006912,2023-10-03,36.0,Male,Đà Nẵng,2,1,1,1000000,Thực phẩm & Ăn uống,Social,Android
ZLP006913,2023-12-02,23.0,Male,Hà Nội,1,1,1,5000000,Thời trang,Campaign,Android
ZLP006914,2024-01-15,34.0,Male,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP006915,2024-05-30,34.0,Female,Nghệ An,3,1,1,1000000,Viễn thông,Organic,Android
ZLP006916,2024-05-30,20.0,Male,Hồ Chí Minh,1,1,1,2000000,Chăm sóc sức khỏe,Unknown,Android
ZLP006917,2023-11-02,21.0,Male,Nghệ An,3,1,1,3000000,Điện tử,Organic,Android
ZLP006918,2023-10-03,43.0,Female,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP006919,2023-12-02,38.0,Female,Đà Nẵng,2,1,1,5000000,Thực phẩm & Ăn uống,Referral,Android
ZLP006920,2024-01-15,27.0,Male,Hồ Chí Minh,1,1,1,5000000,Viễn thông,Organic,Android
ZLP006921,2024-01-31,29.0,Male,Hồ Chí Minh,1,1,1,500000,Thời trang,Campaign,Android
ZLP006922,2024-01-01,24.0,Female,Hà Nội,1,1,1,5000000,Du lịch & Vận chuyển,Campaign,iOS
ZLP006923,2024-03-31,30.0,Female,Bình Dương,3,0,1,5000000,Điện tử,Social,iOS
ZLP006924,2023-12-18,23.0,Male,Hồ Chí Minh,1,1,1,500000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP006925,2024-09-27,18.0,Female,Đà Nẵng,2,1,1,1000000,Điện & Nước,Organic,Android
ZLP006926,2023-11-02,20.0,Female,Hồ Chí Minh,1,1,1,1000000,Du lịch & Vận chuyển,Referral,iOS
ZLP006927,2024-03-01,28.0,Female,Hà Nội,1,1,1,1000000,Viễn thông,Unknown,Android
ZLP006928,2024-03-01,21.0,Female,An Giang,3,1,1,3000000,Viễn thông,Social,Android
ZLP006929,2023-12-02,27.0,Female,Hải Phòng,2,1,1,1000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP006930,2023-12-18,21.0,Female,Đà Nẵng,2,1,1,5000000,Thực phẩm & Ăn uống,Social,Android
ZLP006931,2023-12-18,23.0,Male,Hồ Chí Minh,1,1,1,5000000,Giải trí,Organic,Android
ZLP006932,2023-10-03,33.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Referral,iOS
ZLP006933,2024-01-01,29.0,Female,Nghệ An,3,1,1,2000000,Điện tử,Organic,Android
ZLP006934,2023-12-18,27.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Organic,Android
ZLP006935,2023-10-03,33.0,Female,Đồng Nai,3,1,1,2000000,Viễn thông,Referral,iOS
ZLP006936,2024-01-01,30.0,Male,Hà Nội,1,1,1,1000000,Điện tử,Unknown,iOS
ZLP006937,2023-12-18,36.0,Male,Thanh Hóa,3,1,1,1000000,Chăm sóc sức khỏe,Campaign,Android
ZLP006938,2023-10-03,25.0,Male,Hà Nội,1,1,0,500000,Thực phẩm & Ăn uống,Referral,Android
ZLP006939,2023-10-03,25.0,Female,Hà Nội,1,1,1,1000000,Chăm sóc sức khỏe,Campaign,Android
ZLP006940,2024-03-31,20.0,Female,Cần Thơ,2,1,1,5000000,Du lịch & Vận chuyển,Referral,iOS
ZLP006941,2024-04-30,25.0,Male,Nghệ An,3,1,1,1000000,Du lịch & Vận chuyển,Organic,Android
ZLP006942,2024-09-27,33.0,Female,Thanh Hóa,3,1,1,500000,Thực phẩm & Ăn uống,Referral,iOS
ZLP006943,2023-07-05,35.0,Male,Bình Dương,3,1,1,2000000,Viễn thông,Unknown,Unknown
ZLP006944,2023-07-05,33.0,Female,Bình Dương,3,1,1,500000,Điện tử,Unknown,Unknown
ZLP006945,2023-04-06,18.0,Female,Đà Nẵng,2,1,1,500000,Điện tử,Organic,Android
ZLP006946,2024-01-31,34.0,Female,Bình Dương,3,0,1,2000000,Thực phẩm & Ăn uống,Organic,iOS
ZLP006947,2024-03-01,18.0,Female,Hải Phòng,2,1,0,2000000,Viễn thông,Organic,Android
ZLP006948,2023-12-18,33.0,Male,Hà Nội,1,1,1,500000,Thời trang,Organic,Android
ZLP006949,2024-06-29,25.0,Female,Cần Thơ,2,1,1,2000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP006950,2024-04-30,32.0,Female,Đà Nẵng,2,1,1,2000000,Điện & Nước,Unknown,iOS
ZLP006951,2024-11-26,20.0,Male,Đà Nẵng,2,1,1,2000000,Thời trang,Unknown,iOS
ZLP006952,2023-10-03,35.0,Female,An Giang,3,1,1,3000000,Điện tử,Organic,iOS
ZLP006953,2023-04-06,19.0,Female,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Unknown,iOS
ZLP006954,2023-11-02,23.0,Male,Hồ Chí Minh,1,1,1,2000000,Chăm sóc sức khỏe,Referral,Android
ZLP006955,2023-01-01,22.0,Female,Hà Nội,1,1,1,3000000,Điện & Nước,Organic,Android
ZLP006956,2024-09-27,18.0,Female,Hồ Chí Minh,1,1,1,5000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP006957,2023-12-02,28.0,Female,Hà Nội,1,1,1,3000000,Giải trí,Unknown,iOS
ZLP006958,2024-01-31,38.0,Male,An Giang,3,1,1,2000000,Viễn thông,Organic,Android
ZLP006959,2023-12-02,44.0,Male,Cần Thơ,2,1,1,2000000,Điện & Nước,Organic,iOS
ZLP006960,2023-11-02,28.0,Male,Hải Phòng,2,1,1,2000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP006961,2023-10-03,34.0,Female,Hồ Chí Minh,1,0,1,3000000,Viễn thông,Organic,iOS
ZLP006962,2023-12-02,29.0,Female,An Giang,3,1,1,3000000,Viễn thông,Organic,Android
ZLP006963,2024-03-01,30.0,Female,Cần Thơ,2,1,1,1000000,Giải trí,Organic,Android
ZLP006964,2024-11-26,25.0,Male,Hồ Chí Minh,1,1,1,1000000,Thực phẩm & Ăn uống,Unknown,iOS
ZLP006965,2024-01-31,29.0,Male,Cần Thơ,2,1,1,1000000,Điện & Nước,Social,Android
ZLP006966,2024-01-31,31.0,Female,Nghệ An,3,1,1,1000000,Du lịch & Vận chuyển,Campaign,iOS
ZLP006967,2023-04-06,24.0,Female,Hồ Chí Minh,1,1,0,5000000,Thực phẩm & Ăn uống,Campaign,Android
ZLP006968,2024-07-29,27.0,Female,Đà Nẵng,2,1,1,1000000,Điện tử,Referral,iOS
ZLP006969,2023-04-06,27.0,Female,An Giang,3,1,1,1000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP006970,2024-08-28,32.0,Female,Hồ Chí Minh,1,0,1,3000000,Du lịch & Vận chuyển,Organic,Android
ZLP006971,2024-01-31,21.0,Female,Cần Thơ,2,1,1,500000,Viễn thông,Referral,iOS
ZLP006972,2023-10-03,27.0,Female,Hà Nội,1,1,1,1000000,Điện tử,Organic,Android
ZLP006973,2024-01-01,39.0,Male,Hà Nội,1,1,1,2000000,Chăm sóc sức khỏe,Campaign,Android
ZLP006974,2024-11-26,34.0,Female,Cần Thơ,2,1,1,2000000,Viễn thông,Social,iOS
ZLP006975,2023-12-02,36.0,Female,Hồ Chí Minh,1,0,1,1000000,Chăm sóc sức khỏe,Organic,Android
ZLP006976,2023-11-02,28.0,Male,Bình Dương,3,1,1,2000000,Chăm sóc sức khỏe,Referral,Android
ZLP006977,2023-07-05,29.0,Male,Hồ Chí Minh,1,0,1,1000000,Giải trí,Organic,Android
ZLP006978,2024-03-01,34.0,Male,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Unknown,Android
ZLP006979,2023-07-05,37.0,Female,Đà Nẵng,2,1,0,2000000,Thực phẩm & Ăn uống,Referral,Android
ZLP006980,2024-05-30,27.0,Male,Hà Nội,1,1,1,3000000,Thời trang,Unknown,iOS
ZLP006981,2024-09-27,20.0,Male,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Referral,Android
ZLP006982,2024-09-27,35.0,Female,Hải Phòng,2,1,1,2000000,Điện & Nước,Organic,Android
ZLP006983,2023-07-05,26.0,Female,Nghệ An,3,1,1,2000000,Thời trang,Unknown,iOS
ZLP006984,2024-01-31,23.0,Female,Hải Phòng,2,1,1,1000000,Viễn thông,Referral,Android
ZLP006985,2023-07-05,20.0,Female,Đà Nẵng,2,1,1,1000000,Điện tử,Campaign,iOS
ZLP006986,2024-01-31,24.0,Female,Hải Phòng,2,1,0,3000000,Chăm sóc sức khỏe,Campaign,Android
ZLP006987,2024-06-29,19.0,Male,An Giang,3,1,1,1000000,Điện tử,Organic,iOS
ZLP006988,2024-01-31,40.0,Female,Hà Nội,1,1,1,2000000,Giải trí,Campaign,Android
ZLP006989,2024-07-29,27.0,Male,Hà Nội,1,1,1,500000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP006990,2024-06-29,27.0,Female,Hồ Chí Minh,1,1,1,3000000,Thời trang,Social,iOS
ZLP006991,2023-12-02,31.0,Female,Hà Nội,1,1,1,5000000,Thực phẩm & Ăn uống,Organic,Android
ZLP006992,2024-03-01,33.0,Male,Nghệ An,3,1,1,1000000,Giải trí,Unknown,Android
ZLP006993,2023-01-01,33.0,Female,Đà Nẵng,2,1,1,2000000,Du lịch & Vận chuyển,Social,Unknown
ZLP006994,2023-12-18,34.0,Male,Cần Thơ,2,1,1,2000000,Giải trí,Organic,Android
ZLP006995,2023-11-02,24.0,Other,Hồ Chí Minh,1,1,1,3000000,Giải trí,Organic,Android
ZLP006996,2024-09-27,26.0,Female,Hồ Chí Minh,1,0,1,500000,Du lịch & Vận chuyển,Organic,Android
ZLP006997,2023-12-18,32.0,Female,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Referral,Android
ZLP006998,2024-03-31,24.0,Female,Nghệ An,3,0,1,2000000,Điện & Nước,Campaign,Android
ZLP006999,2024-04-30,27.0,Female,Hà Nội,1,1,1,2000000,Điện & Nước,Unknown,Android
ZLP007000,2024-05-30,30.0,Female,Hải Phòng,2,1,1,1000000,Du lịch & Vận chuyển,Referral,Android
ZLP007001,2024-05-30,32.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện tử,Campaign,iOS
ZLP007002,2023-12-02,18.0,Female,Cần Thơ,2,1,1,3000000,Du lịch & Vận chuyển,Unknown,iOS
ZLP007003,2024-04-30,32.0,Female,Cần Thơ,2,1,1,500000,Chăm sóc sức khỏe,Organic,Android
ZLP007004,2024-01-31,26.0,Female,Hải Phòng,2,1,1,2000000,Điện & Nước,Campaign,Android
ZLP007005,2024-03-01,32.0,Female,Hồ Chí Minh,1,0,1,1000000,Du lịch & Vận chuyển,Campaign,iOS
ZLP007006,2023-01-01,32.0,Female,Hồ Chí Minh,1,0,1,1000000,Chăm sóc sức khỏe,Organic,iOS
ZLP007007,2023-11-02,37.0,Female,Hồ Chí Minh,1,1,1,2000000,Thời trang,Unknown,Unknown
ZLP007008,2024-09-27,36.0,Male,Nghệ An,3,1,1,3000000,Thời trang,Referral,iOS
ZLP007009,2023-12-02,36.0,Male,Hồ Chí Minh,1,1,0,2000000,Thời trang,Social,iOS
ZLP007010,2024-01-01,36.0,Male,Hồ Chí Minh,1,0,1,3000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP007011,2023-10-03,29.0,Female,Đà Nẵng,2,1,1,2000000,Chăm sóc sức khỏe,Campaign,iOS
ZLP007012,2023-10-03,28.0,Male,Đà Nẵng,2,1,1,2000000,Du lịch & Vận chuyển,Social,iOS
ZLP007013,2023-11-02,33.0,Other,Hải Phòng,2,1,1,2000000,Viễn thông,Campaign,iOS
ZLP007014,2024-01-31,32.0,Female,Nghệ An,3,1,1,5000000,Điện & Nước,Unknown,iOS
ZLP007015,2024-09-27,26.0,Female,Đà Nẵng,2,1,1,2000000,Viễn thông,Organic,Android
ZLP007016,2023-12-02,30.0,Male,An Giang,3,0,1,2000000,Điện tử,Organic,Android
ZLP007017,2023-12-02,27.0,Female,Bình Dương,3,1,1,2000000,Chăm sóc sức khỏe,Organic,Android
ZLP007018,2024-01-31,22.0,Female,Hồ Chí Minh,1,0,0,1000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007019,2023-12-02,35.0,Female,An Giang,3,0,1,1000000,Điện & Nước,Campaign,Android
ZLP007020,2024-08-28,28.0,Male,Hồ Chí Minh,2,1,1,500000,Chăm sóc sức khỏe,Organic,Android
ZLP007021,2023-12-18,40.0,Female,Hà Nội,1,1,0,3000000,Viễn thông,Organic,iOS
ZLP007022,2024-01-15,18.0,Female,Bình Dương,3,1,1,1000000,Viễn thông,Organic,Android
ZLP007023,2024-01-31,24.0,Female,Hà Nội,1,0,1,2000000,Điện & Nước,Campaign,iOS
ZLP007024,2024-05-30,28.0,Female,Hồ Chí Minh,1,1,1,5000000,Du lịch & Vận chuyển,Organic,Android
ZLP007025,2024-01-31,34.0,Female,Bình Dương,3,1,1,2000000,Viễn thông,Campaign,iOS
ZLP007026,2023-11-02,30.0,Female,Đồng Nai,3,1,1,500000,Điện & Nước,Unknown,Android
ZLP007027,2023-10-03,29.0,Female,Bình Dương,3,1,1,3000000,Giải trí,Campaign,Android
ZLP007028,2024-09-27,21.0,Female,Hồ Chí Minh,1,1,1,1000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007029,2024-06-29,21.0,Female,Nghệ An,3,1,1,2000000,Điện tử,Unknown,Android
ZLP007030,2023-01-01,29.0,Male,Hồ Chí Minh,1,1,0,2000000,Viễn thông,Campaign,Android
ZLP007031,2024-06-29,19.0,Male,Hà Nội,1,1,1,1000000,Điện tử,Social,iOS
ZLP007032,2024-03-01,24.0,Male,Hồ Chí Minh,1,1,1,1000000,Viễn thông,Social,Android
ZLP007033,2024-01-15,31.0,Male,Hồ Chí Minh,1,1,1,1000000,Thời trang,Unknown,iOS
ZLP007034,2023-01-01,22.0,Female,Hà Nội,1,1,1,500000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP007035,2024-05-30,37.0,Male,Cần Thơ,2,1,1,1000000,Chăm sóc sức khỏe,Campaign,Android
ZLP007036,2023-11-02,35.0,Female,Hải Phòng,2,0,1,5000000,Điện tử,Unknown,iOS
ZLP007037,2024-04-30,18.0,Female,Thanh Hóa,3,1,1,2000000,Du lịch & Vận chuyển,Campaign,Android
ZLP007038,2023-01-01,22.0,Male,Đồng Nai,3,1,1,3000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007039,2024-06-29,18.0,Female,Hà Nội,1,1,1,2000000,Điện tử,Social,iOS
ZLP007040,2023-01-01,23.0,Female,Bình Dương,3,1,1,2000000,Giải trí,Organic,Android
ZLP007041,2023-11-02,32.0,Female,Hải Phòng,2,1,1,1000000,Thực phẩm & Ăn uống,Referral,iOS
ZLP007042,2023-11-02,25.0,Female,Hà Nội,1,1,1,1000000,Viễn thông,Organic,Android
ZLP007043,2023-10-03,30.0,Female,Đồng Nai,3,1,1,2000000,Điện tử,Organic,Android
ZLP007044,2024-01-15,18.0,Male,Hà Nội,1,1,1,3000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP007045,2023-12-02,32.0,Male,Hà Nội,1,1,0,500000,Thực phẩm & Ăn uống,Organic,Android
ZLP007046,2024-11-26,24.0,Male,Đà Nẵng,2,1,1,2000000,Thời trang,Social,Android
ZLP007047,2024-01-31,28.0,Male,Cần Thơ,2,1,1,500000,Du lịch & Vận chuyển,Referral,Android
ZLP007048,2024-01-31,27.0,Other,Bình Dương,3,1,1,2000000,Điện & Nước,Campaign,iOS
ZLP007049,2023-11-02,20.0,Male,Hà Nội,1,1,1,2000000,Thực phẩm & Ăn uống,Referral,Android
ZLP007050,2023-12-18,21.0,Male,Đà Nẵng,2,1,1,3000000,Điện & Nước,Referral,iOS
ZLP007051,2023-10-03,33.0,Male,An Giang,3,1,1,1000000,Du lịch & Vận chuyển,Referral,Android
ZLP007052,2024-05-30,30.0,Female,Thanh Hóa,3,1,1,1000000,Điện & Nước,Campaign,iOS
ZLP007053,2023-12-02,34.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện & Nước,Social,Android
ZLP007054,2024-05-30,29.0,Male,Hồ Chí Minh,1,1,1,5000000,Giải trí,Unknown,Android
ZLP007055,2023-12-18,28.0,Female,Cần Thơ,2,0,1,1000000,Thời trang,Organic,iOS
ZLP007056,2024-11-26,18.0,Male,Hà Nội,1,1,1,2000000,Chăm sóc sức khỏe,Unknown,Android
ZLP007057,2023-10-03,26.0,Male,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Referral,Android
ZLP007058,2023-01-01,27.0,Female,Hà Nội,1,1,1,500000,Thực phẩm & Ăn uống,Social,Android
ZLP007059,2024-03-01,39.0,Male,Đồng Nai,3,1,0,3000000,Du lịch & Vận chuyển,Campaign,Android
ZLP007060,2024-09-27,32.0,Female,Đồng Nai,3,1,1,1000000,Giải trí,Referral,Android
ZLP007061,2024-03-31,37.0,Female,Hà Nội,1,1,1,3000000,Thời trang,Organic,iOS
ZLP007062,2023-07-05,31.0,Female,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Referral,Android
ZLP007063,2024-01-31,23.0,Male,Đà Nẵng,2,1,1,2000000,Chăm sóc sức khỏe,Referral,iOS
ZLP007064,2024-08-28,28.0,Male,Hồ Chí Minh,1,1,1,500000,Thời trang,Campaign,Android
ZLP007065,2023-01-01,29.0,Male,Đà Nẵng,2,1,1,3000000,Giải trí,Referral,iOS
ZLP007066,2023-10-03,22.0,Female,Hồ Chí Minh,1,1,1,1000000,Viễn thông,Campaign,iOS
ZLP007067,2024-06-29,25.0,Female,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Social,Android
ZLP007068,2024-08-28,26.0,Male,Hà Nội,1,1,1,3000000,Viễn thông,Social,iOS
ZLP007069,2024-04-30,37.0,Female,Cần Thơ,2,1,1,2000000,Điện & Nước,Social,Android
ZLP007070,2024-11-26,18.0,Female,Hồ Chí Minh,2,1,1,1000000,Chăm sóc sức khỏe,Campaign,iOS
ZLP007071,2023-07-05,35.0,Female,Hà Nội,1,1,1,5000000,Du lịch & Vận chuyển,Unknown,iOS
ZLP007072,2024-01-31,22.0,Male,Hồ Chí Minh,1,1,1,1000000,Viễn thông,Referral,Android
ZLP007073,2024-04-30,19.0,Female,Hồ Chí Minh,1,1,1,5000000,Thời trang,Campaign,Android
ZLP007074,2024-04-30,35.0,Male,Cần Thơ,2,1,1,1000000,Điện tử,Organic,Android
ZLP007075,2024-06-29,32.0,Female,Hồ Chí Minh,1,1,1,2000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP007076,2024-08-28,35.0,Male,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Referral,Android
ZLP007077,2023-12-18,32.0,Male,Cần Thơ,2,1,1,500000,Thực phẩm & Ăn uống,Organic,Android
ZLP007078,2023-04-06,40.0,Female,Bình Dương,3,0,1,1000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP007079,2023-12-18,31.0,Female,Hà Nội,1,1,1,500000,Điện tử,Campaign,Android
ZLP007080,2024-03-31,27.0,Male,Hà Nội,1,1,1,5000000,Viễn thông,Unknown,Android
ZLP007081,2023-11-02,30.0,Male,Nghệ An,3,0,1,3000000,Chăm sóc sức khỏe,Campaign,Android
ZLP007082,2024-06-29,35.0,Female,Nghệ An,3,1,1,500000,Thực phẩm & Ăn uống,Campaign,Android
ZLP007083,2023-11-02,23.0,Female,Hà Nội,1,1,1,1000000,Du lịch & Vận chuyển,Social,iOS
ZLP007084,2023-01-01,24.0,Female,Đồng Nai,3,1,1,2000000,Thời trang,Campaign,Android
ZLP007085,2024-01-15,26.0,Female,Đà Nẵng,2,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007086,2024-04-30,18.0,Male,Thanh Hóa,3,1,1,3000000,Viễn thông,Social,iOS
ZLP007087,2023-12-02,28.0,Female,Hà Nội,1,1,1,2000000,Điện & Nước,Unknown,iOS
ZLP007088,2024-05-30,18.0,Female,Đồng Nai,3,1,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007089,2024-01-01,28.0,Female,Đồng Nai,3,1,1,2000000,Thực phẩm & Ăn uống,Unknown,Android
ZLP007090,2023-10-03,33.0,Male,Hà Nội,1,1,0,2000000,Thời trang,Campaign,Android
ZLP007091,2023-07-05,25.0,Female,Đồng Nai,3,0,1,1000000,Chăm sóc sức khỏe,Organic,iOS
ZLP007092,2024-04-30,38.0,Female,Hồ Chí Minh,1,1,1,1000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007093,2023-12-18,19.0,Female,Hồ Chí Minh,1,0,1,500000,Viễn thông,Unknown,Android
ZLP007094,2024-08-28,35.0,Female,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Campaign,Android
ZLP007095,2024-01-31,32.0,Female,Nghệ An,3,1,1,2000000,Điện tử,Organic,iOS
ZLP007096,2023-12-02,18.0,Female,Đà Nẵng,2,1,1,3000000,Viễn thông,Organic,Android
ZLP007097,2023-12-02,44.0,Male,Cần Thơ,2,1,1,1000000,Điện & Nước,Unknown,Android
ZLP007098,2023-10-03,27.0,Male,Cần Thơ,2,0,1,2000000,Viễn thông,Referral,iOS
ZLP007099,2024-03-01,22.0,Female,Hồ Chí Minh,1,1,1,1000000,Điện & Nước,Social,iOS
ZLP007100,2024-03-01,19.0,Female,Hà Nội,1,1,1,2000000,Du lịch & Vận chuyển,Unknown,Android
ZLP007101,2024-06-29,26.0,Male,Bình Dương,3,1,1,3000000,Thời trang,Organic,iOS
ZLP007102,2023-11-02,27.0,Female,Thanh Hóa,3,1,1,3000000,Chăm sóc sức khỏe,Campaign,Android
ZLP007103,2023-12-02,28.0,Male,Hồ Chí Minh,1,1,0,5000000,Chăm sóc sức khỏe,Campaign,iOS
ZLP007104,2023-07-05,26.0,Male,Hà Nội,1,1,1,5000000,Điện & Nước,Social,Android
ZLP007105,2023-12-02,31.0,Female,Hồ Chí Minh,1,0,1,3000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP007106,2023-12-18,25.0,Female,Hồ Chí Minh,1,1,1,1000000,Giải trí,Unknown,Android
ZLP007107,2024-11-26,18.0,Male,Hà Nội,1,1,1,1000000,Viễn thông,Organic,iOS
ZLP007108,2024-03-31,27.0,Female,Đà Nẵng,2,1,1,2000000,Điện & Nước,Campaign,iOS
ZLP007109,2024-05-30,18.0,Female,Hồ Chí Minh,1,1,1,5000000,Thực phẩm & Ăn uống,Campaign,iOS
ZLP007110,2023-12-02,30.0,Female,Hồ Chí Minh,1,0,1,2000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007111,2023-10-03,22.0,Male,Đồng Nai,3,1,1,1000000,Điện & Nước,Referral,Android
ZLP007112,2023-11-02,28.0,Female,Nghệ An,3,1,1,5000000,Thực phẩm & Ăn uống,Organic,Android
ZLP007113,2023-11-02,35.0,Male,Hà Nội,1,1,1,2000000,Viễn thông,Referral,iOS
ZLP007114,2024-03-01,27.0,Male,Bình Dương,3,1,1,2000000,Viễn thông,Organic,iOS
ZLP007115,2023-12-02,34.0,Female,Hồ Chí Minh,1,1,0,3000000,Viễn thông,Social,Android
ZLP007116,2024-07-29,25.0,Female,An Giang,3,1,0,3000000,Điện & Nước,Organic,Android
ZLP007117,2024-11-26,38.0,Male,Cần Thơ,2,0,1,3000000,Điện & Nước,Campaign,iOS
ZLP007118,2023-12-02,25.0,Female,Đồng Nai,3,1,1,3000000,Thời trang,Organic,Android
ZLP007119,2024-04-30,22.0,Female,Hồ Chí Minh,1,1,1,2000000,Giải trí,Organic,Android
ZLP007120,2024-03-31,32.0,Female,Đà Nẵng,2,1,1,2000000,Chăm sóc sức khỏe,Referral,Android
ZLP007121,2023-11-02,25.0,Female,Đà Nẵng,2,0,1,2000000,Chăm sóc sức khỏe,Social,iOS
ZLP007122,2024-08-28,22.0,Male,Hà Nội,1,1,1,3000000,Điện tử,Referral,iOS
ZLP007123,2023-11-02,25.0,Female,Hồ Chí Minh,1,1,1,1000000,Giải trí,Unknown,Android
ZLP007124,2024-05-30,27.0,Male,Đà Nẵng,2,1,1,1000000,Giải trí,Unknown,iOS
ZLP007125,2023-12-02,36.0,Female,Bình Dương,3,1,1,1000000,Chăm sóc sức khỏe,Campaign,Android
ZLP007126,2023-12-18,18.0,Male,Hồ Chí Minh,1,1,1,2000000,Điện tử,Organic,iOS
ZLP007127,2024-01-01,28.0,Male,Đà Nẵng,2,1,1,500000,Viễn thông,Unknown,Android
ZLP007128,2024-07-29,31.0,Female,Hồ Chí Minh,1,1,1,3000000,Điện & Nước,Unknown,Android
ZLP007129,2023-10-03,29.0,Male,Hồ Chí Minh,1,1,0,1000000,Điện & Nước,Referral,Android
ZLP007130,2023-04-06,35.0,Male,Cần Thơ,2,1,1,1000000,Điện tử,Unknown,Android
ZLP007131,2023-12-18,27.0,Female,Hà Nội,1,1,1,1000000,Điện & Nước,Organic,iOS
ZLP007132,2023-04-06,26.0,Female,Hà Nội,1,1,1,2000000,Chăm sóc sức khỏe,Campaign,iOS
ZLP007133,2024-04-30,31.0,Female,Hà Nội,1,1,1,1000000,Thực phẩm & Ăn uống,Social,iOS
ZLP007134,2024-05-30,28.0,Male,Cần Thơ,2,1,1,1000000,Viễn thông,Organic,Android
ZLP007135,2024-07-29,25.0,Male,Hà Nội,1,1,1,5000000,Thực phẩm & Ăn uống,Referral,Android
ZLP007136,2024-05-30,31.0,Male,Nghệ An,3,1,1,3000000,Điện tử,Organic,Android
ZLP007137,2024-08-28,24.0,Female,Hà Nội,1,1,1,3000000,Viễn thông,Social,iOS
ZLP007138,2024-05-30,24.0,Female,Bình Dương,3,1,1,2000000,Điện & Nước,Campaign,Android
ZLP007139,2024-09-27,24.0,Male,Hồ Chí Minh,1,1,1,3000000,Điện tử,Unknown,Unknown
